group_16
0.999999999999999-1.44444745829043e-33i
0.724594445768358+1.23137506440398e-05i
0.994313608226032-5.83551674974081e-06i
0.903113063139236-0.000226782111992936i
0.938663034385525-0.000147986525979887i
0.870094536541064+0.000480780496248859i
0.84148336314768-0.000366690242787113i
0.651988076011548+0.0038710192262698i
0.796218763829712+6.19271360146369e-05i
0.625436911073256+0.00605654272945992i
0.822657864716632+0.000566932648659338i
0.808410921370156+0.00280131426162535i
0.856890987519926+0.000440395069638706i
0.877035756449065+0.000622327226740136i
0.859276921569773+0.00038766178113138i
0.694344386947667+0.0115836248559479i
0.812203161639691+8.61887457947688e-06i
0.564808078954435+0.0148895702647924i
0.693112256676966+0.000242306167100796i
0.556444257588855+0.00355540124591621i
0.555577388639085+0.00112756967036246i
0.514378942511317-0.0011963669523144i
0.460001262813002+0.000921133093843762i
0.380562267414832+0.00830061303955737i
0.382413342270059+0.000191217055135095i
0.278296082067252+0.00840862079713291i
0.298745778324861+0.000213708678148235i
0.251594307448677+0.00161894850932291i
0.237019762072016+0.00125529931631274i
0.237519179584973-0.000682323841311455i
0.200658101112134+0.00149606666910249i
0.174451881592201+0.00187319378204377i
0.158021272858077+5.41059402591961e-05i
0.108851862235742+0.00113257942671594i
0.11116784230209-0.000224738487629537i
0.0828993841613811-0.000265354638252059i
0.0843234680345473+0.000686522690726285i
0.0784107149597855+3.5001294105718e-05i
0.0735120193442076+0.000841926500537675i
0.0663766576204135-5.47160277706223e-05i
0.0634175499691336+4.94145003466512e-05i
0.0494181905569933-0.00112173154969893i
0.054106887776814-0.000251891334753884i
0.0458262800501155-0.000651894947224627i
0.0529104726627011+0.0003319689710564i
0.0545673891362026+0.000956964146863517i
0.0575944192833338+0.000717788070123617i
0.0597012479494416-0.000173525758140778i
0.062602547464861+5.14415716619772e-05i
0.0581886979599866-0.00266003592864011i
0.0728227908385939-0.00047099839177496i
0.0674942819191571-0.00122055033173072i
0.0961446951001821+0.000106149707706711i
0.0964466135221866+0.00304299902208517i
0.12828835265623+0.000707155881550509i
0.13248378209202+0.00113946089828462i
0.162680751907976+8.7543452768969e-05i
0.160558499769521-0.00532912694268721i
0.210373017344135-0.000516608913099201i
0.198545474778312-0.00172493616265552i
0.280113399868435+3.99935602463882e-05i
0.27222810237604+0.00872143159621291i
0.361045168987596+0.000399663491543806i
0.378312536407531+0.00569394170148177i
0.454074173985999+0.000157717921222521i
0.478674602994398-0.00730997905574453i
0.580257715631756+0.000511949948070603i
0.552997115780385-0.000707815709457721i
0.726748343640977+0.00027455292314237i
0.644497114591686+0.0115990615763569i
0.837507377495001-0.000305491324968179i
0.767829969612132+0.00561262415385191i
0.880857822469754+0.000190637562074427i
0.82164124091993-0.0004853433903717i
0.881205988780782+0.000282226159566417i
0.762959947218888+0.00267863832895506i
0.883225053057303-0.000291516222438401i
0.735114219738278-0.00114915212965563i
0.891124959446697+7.79900952490839e-05i
0.802643636699634-0.00505739398612813i
0.85901260065392+0.000310160104108825i
0.830422683673874+0.000305248901626237i
0.790284951355933-0.00244928919728715i
0.723422374965129-0.000828761794871007i
0.750437562642781-0.00367892325280493i
0.629498432314574-0.00985301165584376i
0.733002537072738-1.1732867137735e-05i
0.625523097283249-0.00934685242908883i
0.663481144705386-5.45566446735696e-05i
0.616945931960674+5.97346816361184e-05i
0.575359466966868-0.00550001939742691i
0.5442333501263-0.00173289524746771i
0.563032994024854-0.00662602950526826i
0.501355241002851-0.00883129877783379i
0.608451557060543-0.00137966383728369i
0.544653283821257-0.00675708682265916i
0.606032177272952-0.000206057668044662i
0.604752744778269-7.12509669640707e-05i
0.564608850305836-0.00572828998931612i
0.595259857639875-0.00230688382853641i
