methyl_126_127_168_
1+1.92592994438724e-33i
0.999872026568613+4.61956888575014e-10i
0.999998096523363-5.93695289578714e-12i
0.999921375051751+3.09148679332146e-09i
0.999975551579727+1.46615419524377e-09i
0.999969148197139+2.6901278231282e-09i
0.999914125631679+1.2302422184921e-08i
0.999974336813699+3.96029364346604e-10i
0.999835183769448+3.80573766144561e-08i
0.999936383508406+3.33386652508628e-12i
0.999774003464088+6.14072497283905e-08i
0.999857198421925+6.05929911557969e-10i
0.999718404568815+5.52852345302329e-08i
0.999705909313713+1.48738883679608e-08i
0.999603651720919+2.48563192036909e-08i
0.999447285046617+7.10221026332913e-08i
0.999371319416282+3.32227151513086e-09i
0.999084565876826+1.60355302032315e-07i
0.999003949492092-2.58095640452898e-11i
0.998639013755164+2.10691181919106e-07i
0.998491074919949+1.65720100631623e-09i
0.998089487292302+1.65811029782694e-07i
0.997791999027622+3.54872925578932e-08i
0.997362571355624+6.99189864060772e-08i
0.996859736813852+1.55391495726336e-07i
0.996388128155492+1.01708774999309e-08i
0.99568432165399+3.27090437481767e-07i
0.995137048452621-5.37233302936156e-10i
0.994277667792289+4.07260430999975e-07i
0.993591980278736+2.11876108794747e-09i
0.992615531897567+3.10213503581343e-07i
0.99170925393305+5.51285308029241e-08i
0.990623497730187+1.31459404351526e-07i
0.989437955714097+2.35921665961007e-07i
0.988228038402009+2.08103781361336e-08i
0.986762323123718+4.83718588529928e-07i
0.985396085540722-3.17918216760692e-09i
0.983691680568566+5.90145546175131e-07i
0.982110834338554-3.70199433769323e-10i
0.980206120620684+4.46628030181346e-07i
0.97833396876869+6.64123694054888e-08i
0.976239230332432+1.93656261512717e-07i
0.974019767874866+2.85140856311998e-07i
0.971723717388134+3.18983185745109e-08i
0.969155260458421+5.74639397030472e-07i
0.966631355027906-1.16898565063427e-08i
0.9637547238619+6.9149103712232e-07i
0.960953898133853-1.07506811590399e-08i
0.957810232925037+5.22774356699596e-07i
0.954666732960629+6.23519387739695e-08i
0.951272205195552+2.31907525208315e-07i
0.947738210933016+2.82485122573851e-07i
0.944088926354247+3.55011267038813e-08i
0.940166394806102+5.55439575093492e-07i
0.936245373402727-3.24379264241202e-08i
0.931977394207596+6.51586355096012e-07i
0.927748960050674-3.7107601888724e-08i
0.923181670191522+4.86435297856966e-07i
0.918595634285762+3.54879825641459e-08i
0.913753576133661+2.16155027891627e-07i
0.908774912358753+2.165738373347e-07i
0.903664441834209+1.88606642504307e-08i
0.898302302507863+4.01816799875424e-07i
0.892918854891201-7.41949385768558e-08i
0.887220607235042+4.32468251672393e-07i
0.88154468968834-9.00021424766314e-08i
0.875562546520671+2.97256286675224e-07i
0.869562504485554-2.25862330999604e-08i
0.863330460336089+1.16619613514108e-07i
0.856986977905438+8.50386830846874e-08i
0.850522953396277-3.41964064883241e-08i
0.843854424878063+1.13511171779262e-07i
0.837167433764588-1.46915588422111e-07i
0.830226141104654+2.70170528714736e-08i
0.823313698059057-1.80412670904416e-07i
0.816157540085226-6.28091044677287e-08i
0.80900724295825-1.20579450204996e-07i
0.801679051044328-8.91113609488545e-08i
0.794287955957304-1.07235746560681e-07i
0.786816655822584-1.40175744636981e-07i
0.779212512553117-2.87065509576738e-07i
0.771619835989566-2.59592539858802e-07i
0.763858885967311-5.3842412493333e-07i
0.756157910871142-3.16606015194319e-07i
0.748301815819313-5.82928175327058e-07i
0.740497589688272-2.65467361398064e-07i
0.732595684175526-4.09246880251123e-07i
0.724699809844684-3.50305894398062e-07i
0.716789555269184-3.1166216918549e-07i
0.708837186841046-7.60510566525095e-07i
0.700950138783006-4.17561414173395e-07i
0.692998966979529-1.20831946283521e-06i
0.68516011963444-5.00689726753329e-07i
0.677272301681158-1.22241221646665e-06i
0.669499958719838-4.59410031243481e-07i
0.66172753358874-8.32956473379056e-07i
0.654043688392429-6.308004760546e-07i
0.646428541571384-5.52845729235493e-07i
0.63887193346648-1.25853438891767e-06i
0.631450839726278-6.19870853807929e-07i
