methyl_113_114_115_
1+7.70371977754894e-34i
0.999913637142674-5.96540025718303e-10i
0.999994754547841-1.81889135615802e-10i
0.999927605965681-4.63512632901841e-10i
0.99992059135559-6.41846150461047e-10i
0.999825937616557-6.06048701044606e-10i
0.999627287995762+1.7028963315721e-09i
0.999399260098421-5.51896662341029e-10i
0.998909798524154+9.35597423730959e-09i
0.99839397567358+5.62082008201407e-10i
0.997506552156119+1.51852036924753e-08i
0.996506448604458-3.03536221286875e-10i
0.995081761380672+9.55763274608484e-09i
0.993383601112629-1.47519228122803e-09i
0.991252104489217-9.3461646203564e-10i
0.988668170916656+7.09464021170709e-09i
0.985656493421169+3.16167661620807e-10i
0.982052779958658+2.41284199300919e-08i
0.978005662618196+1.09292215681984e-08i
0.973293361368302+2.74867336316202e-08i
0.968084286295201+1.03149205962641e-08i
0.962200586253209+7.40905186584081e-09i
0.955750023815427-2.77306213777233e-09i
0.94866254451327-5.56888026250364e-09i
0.94096572183248-3.50995298071403e-09i
0.932696065250864+2.02992160992011e-08i
0.923834088566751+1.34425091829834e-08i
0.914471441112132+6.12913103881868e-08i
0.904592973886366+1.78408128260942e-08i
0.894290381386864+6.40055665740965e-08i
0.88358776972882+6.41895283975945e-10i
0.872557885150111+2.62299657997538e-08i
0.861263553805483+8.2991952978324e-09i
0.84977842616429+1.33780916318642e-09i
0.83817325115906+7.43937269752121e-08i
0.826552634966516+1.29075200356289e-08i
0.814961791595951+1.46898703103214e-07i
0.803545496495486+2.32091795993183e-08i
0.792318074524188+1.44887586427872e-07i
0.781441023047248+1.3021661378583e-08i
0.770928218828372+7.44349497716022e-08i
0.760912151862958+3.08857316329565e-08i
0.751449617570633+2.02802315325211e-08i
0.742601144695611+1.10311518016518e-07i
0.734488847146994+2.12286141983741e-08i
0.727088046429958+1.87216557188707e-07i
0.72056856168347+2.89783036145427e-08i
0.714849054495788+1.72446809889813e-07i
0.710095247003956+1.16143564142789e-08i
0.706226121661003+8.07326188689082e-08i
0.703341454024248+1.83701930203131e-08i
0.70141434692694+1.00864451900433e-08i
0.700436534637286+8.94776014242897e-08i
0.700456341885632+2.08329929807931e-09i
0.701357005226036+1.65179455345682e-07i
0.703239445620141+5.57216263733884e-09i
0.705921949006888+1.57510160674229e-07i
0.709502254081892-1.04414785554217e-08i
0.713801555105727+7.59290317123239e-08i
0.718851264213668+4.28192649587221e-09i
0.724536115923726+6.8640124235606e-09i
0.730780858268773+8.76687081200416e-08i
0.737559901366462-1.04386247136479e-08i
0.744694874553989+1.808923122445e-07i
0.752230647682939-9.56874205039209e-09i
0.759933847692188+1.97870437249374e-07i
0.767865114127116-4.66868376678203e-09i
0.775807668334242+1.36153564909475e-07i
0.783774714243582+4.38008640320037e-08i
0.791628691838206+6.18111842393603e-08i
0.799295803623133+1.48062904354703e-07i
0.806743500037855+1.69182470654006e-08i
0.813815813212232+2.44218639349486e-07i
0.820564270967991+6.77965571696039e-10i
0.826797614930817+2.61796642926365e-07i
0.832596873750251+1.85771625436566e-08i
0.837800393706561+2.0077813351887e-07i
0.842460028249592+8.45665847686807e-08i
0.846494548972556+1.11490406707461e-07i
0.849893792688948+1.74911919220181e-07i
0.85267082454795+3.62470105314542e-08i
0.854760187524369+2.3182512379568e-07i
0.856243822436681-1.48068271249325e-09i
0.857038402141184+2.22624486772121e-07i
0.857247810067982+1.21515233934242e-08i
0.856814927339779+1.63588763894743e-07i
0.855823328173857+6.4129570904016e-08i
0.854268899401951+8.724211316016e-08i
0.852196414973746+1.09733995729822e-07i
0.849653595197558+1.94004295997697e-08i
0.846654129570571+1.14490975186886e-07i
0.843274623387127-1.59257145861519e-08i
0.839519191851682+8.69650379749319e-08i
0.835465026682273-8.32920985125443e-09i
0.83112502489639+5.34966794887677e-08i
0.826558566677056+1.67776483225286e-08i
0.821792081104159+2.33174726593742e-08i
0.816864200070719+1.89890603917874e-08i
0.811806774558222-2.36556573057601e-09i
0.80664507545838-8.38938476587973e-09i
