group_22
0.999999999999999-1.92592994438723e-33i
0.973086783126304+3.37954445373569e-07i
0.999518119576492+8.09361403005419e-08i
0.984616296361918+7.13878503317687e-07i
0.993828594464702+4.98783011867097e-07i
0.992796393006561+5.08284346293025e-07i
0.978159049868823+1.03894989874092e-06i
0.985311263342802-1.22189279915456e-07i
0.955831666739931+1.29586294194321e-06i
0.961386714667062-4.72318852934139e-07i
0.929625768746724+1.14844886512369e-06i
0.921815056684599-3.84881562548825e-07i
0.890321968857978+1.67184844825499e-07i
0.862158190983151-8.57601541429338e-07i
0.825540357151314-1.35699370688459e-06i
0.7819263301828-1.87669118891976e-06i
0.737552339258467-1.38539521963791e-06i
0.690324166118238-2.09155009099065e-06i
0.641405133491768+3.31263948826012e-07i
0.596989614177805-1.78469925504792e-06i
0.548570296059856+8.704792907979e-07i
0.505650344747498-2.01001309031805e-06i
0.462619321257172-7.90523987117097e-07i
0.420063070118158-1.43509351582443e-06i
0.386540386170673-1.77722034190672e-06i
0.347725406744798+1.05410664696454e-06i
0.32472741827958-6.57490520699702e-07i
0.294211317172455+3.27743887038004e-06i
0.278852932470085+5.0749032749467e-07i
0.258764178445766+2.85952140703166e-06i
0.247174152565572+3.65142799651541e-07i
0.23735056660088+8.84063265592441e-07i
0.228065246975537+2.31975448674673e-07i
0.227503827682922+2.66839194198374e-07i
0.222157803665097+1.17870320640314e-06i
0.229471381039281+1.5071325226629e-06i
0.231004463420767+1.89417044253428e-06i
0.244281702781152+2.26647032145252e-06i
0.254891493997829+6.34256952355271e-07i
0.272300193325653+9.26301004110998e-07i
0.292753199509393-1.65689722331429e-06i
0.314162284593626-1.17573471168284e-06i
0.344296335733533-2.0180112306505e-06i
0.372145285859956-2.24255975125709e-06i
0.411107118846664-6.59591047865924e-08i
0.448003262063824-3.2134168069192e-06i
0.493506758346375+8.92785151374885e-07i
0.537816134551612-5.52198973973559e-06i
0.586335948083738-1.10482739213713e-06i
0.631505373759043-7.18789494359774e-06i
0.680517687143879-4.14106453137613e-06i
0.720153929237381-5.68902375351518e-06i
0.768051431611902-6.7717864206632e-06i
0.800180435994381-2.56926900226013e-06i
0.841330981840861-9.34933925885355e-06i
0.867102649021449-5.53230394806333e-07i
0.890964487199528-1.02618446244056e-05i
0.912410801471537-7.06389714859038e-07i
0.912891493204721-7.6658982749923e-06i
0.932075681155158-4.71932962838501e-06i
0.915573264532229-3.4802064112858e-06i
0.931575949520823-1.30955283467384e-05i
0.911925410022633-2.43295846400948e-07i
0.91880976370942-2.06743710743647e-05i
0.906534271443822+1.42571198924535e-06i
0.89891522267368-2.09596596911189e-05i
0.897300915008399-1.5651597080195e-07i
0.878267325541594-1.41137723736426e-05i
0.885325457133877-7.23201168058578e-06i
0.865654327671445-5.67370888710615e-06i
0.875748832945139-1.74776388006071e-05i
0.864491612817503+1.71259309860792e-07i
0.870383412672949-2.41334940146112e-05i
0.867961713250591+1.90615260017848e-06i
0.865758407751013-2.2721003795659e-05i
0.866188879171979-8.71262285097502e-07i
0.858528048701192-1.50898248397488e-05i
0.855431118388211-6.74261220818528e-06i
0.846909905338586-6.32311376152745e-06i
0.836328025505245-1.20479479255148e-05i
0.825578217754685-2.94355940694661e-07i
0.806447245014597-1.36711842820902e-05i
0.786271195108566+1.44076105515897e-06i
0.761297328152698-1.1475354100836e-05i
0.727425845977522-4.86366020724894e-07i
0.701332680639705-7.15213243502778e-06i
0.657660252807653-3.37263956737304e-06i
0.631914673231256-1.94276820786046e-06i
0.586740475151017-4.30889440388275e-06i
0.558088418877001+2.91513555683907e-06i
0.518506016410771-2.87431940245442e-06i
0.484596508218653+5.20810652126248e-06i
0.454494577973524-9.52189828168326e-07i
0.418514405540479+4.02411667101696e-06i
0.398247912476602+2.49139736696421e-07i
0.36659315900237+1.65614489079147e-06i
0.353256247588171+1.37340076981502e-06i
0.330596063140997+9.50554886645116e-07i
0.32029477524928+2.7265914362885e-06i
0.307813886619536+1.96103309681473e-06i
