group_24
0.999999999999999-2.0222264416066e-33i
0.884249374233486+9.91248625413134e-07i
0.998207255219897-2.61240317539128e-07i
0.933744809972591+3.34519172855353e-06i
0.97787706099922-2.09830296034707e-06i
0.974489617593652-4.77829819655824e-06i
0.927501381887093-1.38000776532388e-05i
0.967960984737815-5.74866667712847e-06i
0.871441434430513-5.99726874432685e-05i
0.931155647542462+1.71827570265547e-05i
0.834683425746118-0.000149890848417803i
0.875912681882261-2.28960782703566e-07i
0.803751447574067-0.000217006330816002i
0.788703116116714-0.000134982271419069i
0.742578773577923-0.000134585164484429i
0.67510068002503-0.000334711275127221i
0.642744669811356+8.035082059391e-05i
0.56623679916374-0.000458512597342339i
0.536288507489978+0.000217639561284705i
0.480659408083913-0.000418986048813291i
0.450193720791217+0.000162059917104849i
0.411728135447211-0.000224510511050146i
0.381196368798613-2.99221347081772e-06i
0.347250535548743+8.36737450164385e-06i
0.318935653391898-0.00012697875862191i
0.288626842962007+0.000125762122990175i
0.267752276258978-0.000145285155400214i
0.245349119975225+0.00010445066495265i
0.233936384988374-8.87687907332968e-05i
0.218422838628658+4.13428459060709e-05i
0.21034660047561-1.24839993086793e-05i
0.199036469998257+1.14626368452841e-05i
0.185698896396384+1.38473766974313e-05i
0.179429729794206+4.57406410043696e-07i
0.160032659218599-3.42314309183663e-05i
0.158989460290448-2.03676451909115e-05i
0.139417201363235-8.65747039053269e-05i
0.138936771460188-1.66470407193374e-05i
0.123155681583041-6.81250845789255e-05i
0.117750806958129+2.48388502333835e-05i
0.105821301024875-3.66473979244558e-06i
0.0942917096394349+3.32655407880226e-05i
0.0856688873230385+2.03662483283264e-05i
0.0710417438691888-1.99089599708524e-05i
0.065376055719769+5.38533082931011e-06i
0.0515897616165015-6.00768776300742e-05i
0.0473193916512174+8.59344279569711e-06i
0.0368558428531211-4.38543027450722e-05i
0.0322445520744308+2.11841785798434e-05i
0.0254891013301628-9.71650764876666e-06i
0.0205280662654255+7.8615947100303e-06i
0.0165504081728197+2.74089623719839e-06i
0.0124087318433721-1.53913652372168e-05i
0.0101589038702134+9.5215705404068e-07i
0.00739655920810954-2.10306206903989e-05i
0.00610693725956788+5.84375541357671e-07i
0.00445686255928353-1.24243300024324e-05i
0.00362689563139604+7.89119056079287e-07i
0.00269767311570487-4.05806910226942e-06i
0.00210480311146363-1.10187708390033e-06i
0.00162648537965112-1.04276898717485e-06i
0.00122241845031725-2.78150785988879e-06i
0.000991093200686978-6.33582053728484e-07i
0.000745014223428131-2.67447931429623e-06i
0.000622238999966747-4.56275755006727e-07i
0.000481654362833949-1.5961483906662e-06i
0.000403931064808937-3.1988799251526e-07i
0.000322395430515662-6.71033533048906e-07i
0.000270207932810791-4.04107370822055e-07i
0.000221386784119249-2.53405721399627e-07i
0.000187194079958494-5.1568290829586e-07i
0.000158231352782-1.26547743377855e-07i
0.000136220948381708-4.60402202958172e-07i
0.000119024557328864-8.39347432426581e-08i
0.00010523518850912-2.77989433423038e-07i
9.44464207335016e-05-8.05939081690273e-08i
8.58763216020074e-05-1.02569442093291e-07i
7.95398960564605e-05-1.07396833470949e-07i
7.36294736359029e-05-8.33901651815459e-09i
7.21664403475887e-05-1.24378284176861e-07i
6.79235122430266e-05+1.74857063857435e-08i
7.17036112515428e-05-9.75441666839016e-08i
7.01277080297696e-05+1.18994262395545e-08i
7.84284749218942e-05-3.48445643734844e-08i
8.18097825942873e-05-1.13634589633875e-08i
9.38647982790149e-05+2.77959249332256e-08i
0.000105843496647814-4.48511294674062e-08i
0.000122666523171691+7.57172904536663e-08i
0.000150438863964934-4.92322113136911e-08i
0.000175871373956555+1.44927132856496e-07i
0.000232999768987382+4.61048137201713e-08i
0.000275370752234123+2.65128014090234e-07i
0.00037990963334232+2.78375799167471e-07i
0.000461907825569755+3.49483567139587e-07i
0.000628647293332976+6.55888857180209e-07i
0.000808966178739015+2.76931544500849e-07i
0.00105033356124638+1.4890950962492e-06i
0.00143471439570593+3.98938591414816e-07i
0.0017858999408129+3.49412792154128e-06i
0.00250431933281382+1.66993719376464e-06i
