group_17
1-2.79259841936149e-33i
0.995954930335186+3.98740292669338e-08i
0.999940709725414+2.92124041276459e-09i
0.997554945909787+1.91148764436822e-07i
0.999239884398426+9.12989968642455e-08i
0.999055928435931+1.49897379280701e-07i
0.99733485126227+6.25202118430812e-07i
0.99906842206791+6.75698839925701e-09i
0.994866244827165+1.77192898091018e-06i
0.997558718847333+2.11781058615894e-09i
0.9927970021835+2.58030192700719e-06i
0.994628089114693-2.24028027868718e-08i
0.990498045701979+1.87037540308155e-06i
0.989328142603047+1.98089535328715e-07i
0.985749221503282+3.63850378234621e-07i
0.980517551490316+1.62105064751902e-06i
0.976775401212832+2.59591778138229e-08i
0.968184375496812+3.77390426012828e-06i
0.963343609041486+8.47561851029785e-07i
0.952799997944339+4.04184971298215e-06i
0.945523640762256+8.47075014519153e-07i
0.933601799326632+1.50165153500868e-06i
0.922419404703776-1.54329074557071e-07i
0.908644253591283-3.48472904318689e-07i
0.892960611280414-7.81308766576873e-08i
0.876721609871595+1.86724856989758e-06i
0.857264287423108+1.08961695242622e-06i
0.838303756526973+5.68705884672197e-06i
0.816197065621904+6.70603552448407e-07i
0.794284308468306+5.93867055587025e-06i
0.769937345877606-1.13109696225978e-06i
0.744803567987457+2.30118613347197e-06i
0.718036706461692+3.28330851418291e-07i
0.689954315040741-9.63580754588166e-07i
0.660909222612034+6.88757733188648e-06i
0.630912186666935-1.88596801182054e-06i
0.600330163712908+1.30135088753332e-05i
0.569536679552355-2.05792740452344e-06i
0.538254987333234+1.25644721042039e-05i
0.507234102716511-1.36555293160788e-06i
0.475908008390728+6.7023390926314e-06i
0.444942109631647+2.66414412754367e-06i
0.414293205397226+1.23736970607368e-06i
0.38397756893124+9.23946954938316e-06i
0.354875347222419-9.90919999947713e-07i
0.326127865426793+1.31680365034829e-05i
0.299231043659779-1.12400843915431e-06i
0.272832567012897+1.11992194523356e-05i
0.248365425554321-8.13951031084207e-08i
0.224740943065432+5.85619909209723e-06i
0.202738950781716+2.29642202264088e-06i
0.182093187323632+1.57328701666121e-06i
0.162699034060756+4.8789584409513e-06i
0.145104760121913-1.36653216807989e-07i
0.128514530062963+5.52678714147962e-06i
0.113842540633553-3.81041602329826e-07i
0.100084856895254+3.81022726035527e-06i
0.0880136703183719-1.79482289872699e-07i
0.0768952439545824+1.44064885441529e-06i
0.0670671254818716+1.99525297550859e-07i
0.0582773725326063+3.06256178911069e-08i
0.0504112755686319+4.65138990140052e-07i
0.0436037912133696-3.16065056613771e-07i
0.037465657418975+3.08940488584473e-07i
0.0322775901870608-2.84891950643848e-07i
0.0276125686047831-1.20107226439975e-07i
0.0236922842853408-2.92768113552222e-07i
0.0202212858281794-4.0159342765105e-07i
0.0172744091601021-3.67302222812991e-07i
0.014733201964235-3.72256926296292e-07i
0.0125402552121974-4.49828946979248e-07i
0.0107035525703723-2.04133634330127e-07i
0.00909897982895405-4.96069238573977e-07i
0.00778162039179202-9.85414707001103e-08i
0.00662819830739431-4.58833303464965e-07i
0.00568332780260585-1.02330178259597e-07i
0.00486458153851736-3.30498129792429e-07i
0.00418404049409483-1.62795793100352e-07i
0.00360695715187668-1.70581868648981e-07i
0.00311662317756917-2.1963823212968e-07i
0.00271143321431766-5.23399904689193e-08i
0.00236065355053003-2.34496747966379e-07i
0.00207615843329318-3.46615357510518e-09i
0.00182790723720077-1.9598695507359e-07i
0.00162696114084628-7.63904347007435e-09i
0.00145296065178988-1.22677697160811e-07i
0.00130984202129159-3.68981202194164e-08i
0.00118911304503985-4.96419660316809e-08i
0.00108730909689445-6.79509942907184e-08i
0.00100510990986793-2.66103280302543e-09i
0.000934501115916235-8.29510618723e-08i
0.000880689651895811+1.45782588966156e-08i
0.000834822796781782-7.30729094284732e-08i
0.000802399755852881+1.15204439922941e-08i
0.00077686856480463-4.41744635666845e-08i
0.000761349633489808-2.49546296967704e-09i
0.000753375121058337-1.30313799189089e-08i
0.00075275319242766-2.03521605978444e-08i
0.000761268122049984+5.98158512194529e-09i
0.000775927234861173-3.31715940063379e-08i
