group_23
1+7.22223729145212e-34i
0.944593069459962+9.80723736729839e-06i
0.99910478695907+3.6360537844096e-07i
0.969495412283893+5.39171845890989e-05i
0.988529459000995+2.60384314519336e-05i
0.982090279199292+4.15155672271481e-05i
0.958834387380717+0.000175921791185001i
0.961089600297524-1.28064620205217e-06i
0.913857033123659+0.000441076193201258i
0.915904541786731+2.34715003861881e-06i
0.860489501801955+0.000529486350747254i
0.851041411046513-2.93637607343813e-05i
0.796924275586036+0.000253537028537596i
0.763846392070584-5.94866553578173e-05i
0.717505330430622-6.80858210051429e-05i
0.66625072550811+8.87165374462856e-05i
0.626311701904293-8.9404140687665e-05i
0.5783265335213+0.000296273834060686i
0.542460934477686-2.03143341616392e-06i
0.511352538418602+0.000274030911137937i
0.483711863500797-6.80710284269685e-05i
0.465747111904274+3.5233846540885e-05i
0.449141387055943-0.000148830040890518i
0.43644802929443-0.000125333312395541i
0.426396330727058+7.74064755224174e-06i
0.419211866747161-8.01773963462671e-05i
0.411320300058623+0.00031471184553349i
0.412927296139838-9.32752609760461e-06i
0.407858827418648+0.000452030595515023i
0.413747548739074-3.04376655139969e-05i
0.410327147991178+0.0003150803215011i
0.410444646174023+1.56467421974515e-05i
0.402975337979629+0.000104374149662874i
0.391875354151566+0.000255094984143122i
0.379110424190823+6.04297016617636e-06i
0.356930202605347+0.00048969079137487i
0.343201776952166-6.27986950301299e-06i
0.312133114589802+0.000485685535604394i
0.297115319252959+4.69000228277274e-07i
0.263707564165925+0.00029098421093007i
0.242343140441337+4.53969222203589e-05i
0.214442406180741+0.000100862056040032i
0.186647726659011+0.000139847414117116i
0.16585245464693+1.69379043237035e-05i
0.137904471955619+0.000213779937251145i
0.12149401822707+2.31936829464886e-06i
0.0987585718842588+0.000200441497539987i
0.0850366882277556+3.61885399754049e-06i
0.068436920548631+0.000117832444084186i
0.056821663983077+1.82717624400809e-05i
0.0452880605979877+3.95789374352178e-05i
0.0356562998219847+4.3899279277765e-05i
0.028140160015404+5.76355256015072e-06i
0.02098248120359+5.3442044415358e-05i
0.0163211011107547-1.47553626200138e-08i
0.0117870514284391+3.75363699273532e-05i
0.00888026949689932+1.27001542281172e-07i
0.0063226556392433+1.53757781346873e-05i
0.00455219898690243+1.31731954844451e-06i
0.00318149372133599+3.25202424232096e-06i
0.00220805344195562+2.69845340589461e-06i
0.00150743876307094+2.86429221261898e-07i
0.00102335116488913+2.6093162179029e-06i
0.000688398641899892+7.948389879088e-08i
0.000457711050635393+1.44325180512333e-06i
0.000304976811839034+5.00701237121657e-08i
0.000198751234026608+4.86248534123186e-07i
0.000130134243193721+4.45648165958532e-08i
8.3994223392372e-05+1.01710685809707e-07i
5.3669516277517e-05+7.06453333890178e-08i
3.44231112979813e-05+1.64141334229779e-08i
2.15234553084793e-05+6.27020330804683e-08i
1.36019648112613e-05+3.83673804752168e-09i
8.34824805389277e-06+3.22487016269214e-08i
5.18165448177969e-06+1.32550918366336e-09i
3.12012200263042e-06+1.05192763643758e-08i
1.90466852651489e-06+1.28887365237462e-09i
1.13335797406201e-06+2.31379162275928e-09i
6.75881449970049e-07+1.29549956193777e-09i
4.0443516621268e-07+3.66118355221182e-10i
2.34964987888284e-07+7.91545390938614e-10i
1.42378008911755e-07+5.0861585054128e-11i
8.18795804764573e-08+3.23778592160058e-10i
4.95185762308434e-08+2.25757773785147e-11i
2.87330207337342e-08+1.01123374510994e-10i
1.71535797534614e-08+2.27741710076781e-11i
1.00923083200386e-08+2.81041113141984e-11i
6.02366766440117e-09+1.57958001248594e-11i
3.58243964129665e-09+7.50408925941014e-12i
2.16639444718814e-09+7.45876126704235e-12i
1.29622600435023e-09+1.89330174280228e-12i
7.88263255081285e-10+2.818868861233e-12i
4.71672106254861e-10+7.21505057135287e-13i
2.86983825895486e-10+1.09378899367289e-12i
1.72935009136123e-10+4.93554741297232e-13i
1.07284708071751e-10+4.53744590278327e-13i
6.71568412825939e-11+2.87350619344231e-13i
4.35705843203265e-11+1.59508436223622e-13i
2.93337796923842e-11+1.19814529304154e-13i
2.03205391249321e-11+4.37831784017301e-14i
