group_21
1+8.66668474974257e-34i
0.982777829314099+7.24025300379812e-07i
0.999789769934579-1.24596951602213e-07i
0.99277653755385+3.8951599900626e-07i
0.997584064506846-8.72359924397755e-07i
0.995828294058887-1.65218821477123e-06i
0.992468636486697-2.58481699144886e-06i
0.990445572874736-3.57766352227572e-07i
0.985737098621507-5.00687829520989e-06i
0.987313343419802+1.12718075497737e-06i
0.977443489117215-7.42140786767044e-06i
0.982339239487316+4.15240054087319e-07i
0.96749780700495-6.28647010445285e-06i
0.964658450072335-1.07719664012359e-06i
0.95366940039324-1.42223381007031e-06i
0.935951241990328-4.94215331190769e-06i
0.927283800795459+2.90557655826673e-07i
0.9012167607966-1.14447358588569e-05i
0.884374206420681-5.16608816543682e-07i
0.858335754633999-1.48230705811893e-05i
0.832956790651934+5.78867589899898e-07i
0.804809089736815-8.72907104927987e-06i
0.774957791153334+9.54945392043972e-07i
0.740260733758496+2.88566187448399e-08i
0.70155955714358-3.87670303877989e-06i
0.664568402843271+1.85556304534107e-06i
0.615630205851368-9.87175717029791e-06i
0.580719850468977-3.22574755894886e-08i
0.530509060712108-8.02512884066041e-06i
0.493670392019368+8.1962518926236e-07i
0.44807829290969-8.714329780752e-07i
0.406921069749518+3.14362259653634e-06i
0.364219034630955+3.10613303877878e-06i
0.324003937883358+2.88669828944906e-06i
0.284234056438508+1.9423850184936e-06i
0.248924533637751+1.36079432936315e-06i
0.215220767849018-3.51830790682591e-07i
0.184423205716267+1.69773673892269e-06i
0.157498162112171+1.347435187994e-07i
0.131814743326072+3.17093868243024e-06i
0.110171125157772+2.15237809829819e-06i
0.0908028406596849+2.90394286189301e-06i
0.0737998854336028+2.88963628676509e-06i
0.0598570746373234+9.10674360937693e-07i
0.047592620436129+2.35517330562715e-06i
0.0376221858050811-3.14591254337536e-07i
0.0294715246068049+1.73033677047182e-06i
0.0227436422690274-9.76459105542247e-08i
0.0174867353574121+1.25032992143699e-06i
0.0132693164532444+4.3544374097609e-07i
0.00995330158285581+6.59459035584728e-07i
0.00738672954639281+5.64110553078884e-07i
0.00543143851061246+1.49444692932475e-07i
0.00391832353435158+4.19756816776317e-07i
0.00284383588890608-4.15666692750422e-08i
0.00201224831654561+2.59465961389117e-07i
0.00143453283406584-1.79971399652088e-08i
0.00100368500189316+1.36355566177796e-07i
0.000698746749298584+2.97490159490241e-08i
0.000480579779487028+5.13393783796182e-08i
0.000329078713529131+3.79488245379176e-08i
0.000221833574607437+9.36525674194452e-09i
0.000150428305337103+2.5657480908105e-08i
0.000100404998497322-1.74648663241759e-09i
6.71010724670749e-05+1.32800415851702e-08i
4.46585103619735e-05-8.58781755584114e-10i
2.94273295068973e-05+5.69450660151224e-09i
1.94397154575197e-05+9.29352973636271e-10i
1.27899474186587e-05+1.86048424077337e-09i
8.36986841664215e-06+1.18370741953294e-09i
5.52535725868473e-06+3.31195244795369e-10i
3.61599084109025e-06+7.63681573623838e-10i
2.3841011314789e-06-2.99161895716909e-11i
1.57572581892278e-06+3.73566005436843e-10i
1.04361763326973e-06-1.5897776588508e-11i
6.97169030762138e-07+1.53532303282891e-10i
4.69211858198962e-07+2.50671728367277e-11i
3.17060028731275e-07+5.13642125899313e-11i
2.16587953076475e-07+3.04149581872297e-11i
1.49621844488396e-07+1.18489520843364e-11i
1.03447227335002e-07+2.01111138221382e-11i
7.3775926306926e-08+1.30939169979937e-12i
5.22462495456829e-08+1.05881208445468e-11i
3.83294828060828e-08+6.66653313232766e-13i
2.81284879846391e-08+5.01262232201704e-12i
2.11315590208231e-08+1.43952585837079e-12i
1.60276434843846e-08+2.20393389415324e-12i
1.24308634099845e-08+1.45789961814837e-12i
9.72617253163188e-09+9.26358591104712e-13i
7.8379670024008e-09+9.65287769857782e-13i
6.37553196047306e-09+4.32490637457316e-13i
5.30017369312955e-09+5.08643354263751e-13i
4.49057391132213e-09+3.18697744586316e-13i
3.83827264931346e-09+3.00511581217186e-13i
3.35408441773154e-09+3.16411111288585e-13i
2.97121588861983e-09+2.62103644595247e-13i
2.66032147357251e-09+2.50675693261708e-13i
2.43882757558455e-09+2.50598551420736e-13i
2.24380357019539e-09+1.0063120109991e-13i
2.09917224808611e-09+2.18377991736743e-13i
