group_25
1-1.34815096107107e-33i
0.99888246338065+1.50927085602252e-08i
0.999982078777854+1.83233579265466e-09i
0.999312963764288+6.05937576733321e-08i
0.999764316772761+3.21576124529247e-08i
0.999669043384868+5.1771865969135e-08i
0.999128188795064+1.93779073990758e-07i
0.999488506103021+7.43805386386285e-09i
0.998143779640523+5.47736577834457e-07i
0.998639763376051-8.66706866436333e-09i
0.996941332670791+8.49929916453257e-07i
0.996993899861912-1.32102966058885e-09i
0.995191343971725+7.36382543827554e-07i
0.994098799405523+1.7923137061479e-07i
0.992091662561249+2.94315259018513e-07i
0.98941051415286+8.71155098233793e-07i
0.986914038763906+3.58608669317036e-09i
0.982674161332376+1.93329272964029e-06i
0.979316610819429-1.23327428914115e-08i
0.973776657018593+2.42195557677978e-06i
0.969025173791603-2.649669675094e-08i
0.962267493583425+1.68131531283837e-06i
0.955485751793995+1.78149006931898e-07i
0.947325279236079+4.50153857816606e-07i
0.938085201156188+1.25912332805011e-06i
0.928270551439599-6.05826183218426e-08i
0.916569245846475+2.86006671882377e-06i
0.90487767429227+9.01352438362554e-08i
0.890961402788681+3.34697406074714e-06i
0.877088592448367+3.29372864893782e-09i
0.861123494600741+1.96605574314156e-06i
0.844691408691474-1.08617335670107e-07i
0.826696235115697+2.22503717595242e-07i
0.80752551832201+8.80644646644045e-07i
0.787540722340303-1.5955195683169e-07i
0.765863192798067+2.63994019179415e-06i
0.744010066155231+3.2905849072842e-07i
0.720329159162583+3.15640787496939e-06i
0.696695633868453+2.04339620301062e-07i
0.671494544210272+1.66583842504658e-06i
0.646134336086856-2.62365273951805e-07i
0.619792316089301-1.48319670504538e-09i
0.59293668814472+3.85361308305024e-07i
0.565839781422176-1.20151663478013e-07i
0.538035069025774+1.91484626250584e-06i
0.510611268346081+5.39802864964651e-07i
0.482569378172239+2.39806040073707e-06i
0.455202878005248+4.34470064231241e-07i
0.427555615782008+1.21602636757357e-06i
0.400578304523531-1.35424071307277e-07i
0.373809881704302-1.7728892518443e-08i
0.347616213708892+1.23142730234989e-07i
0.322141772715887-1.54570814535218e-08i
0.297235186147142+1.06084442080129e-06i
0.273426993285429+5.09228983208938e-07i
0.25029978244023+1.34202587969117e-06i
0.228434386759011+4.40006150902306e-07i
0.207428824369815+6.41065852930957e-07i
0.187676728835653+3.83224458969661e-09i
0.168972098905643-1.74235993023178e-08i
0.151451461400805-3.53729607042437e-09i
0.135125080641011+2.99719790288302e-08i
0.119922685071851+3.52056025410166e-07i
0.105973370706854+3.20192434698761e-07i
0.0931011524247035+4.4199208186449e-07i
0.0814365990460951+2.87066126923942e-07i
0.0707976612299632+1.68369827917132e-07i
0.0612472611129493+5.24895320333824e-08i
0.0526581845540158-3.50500258069157e-08i
0.0450123615964536-3.52146838036159e-08i
0.0382455819413966+3.13442293248835e-08i
0.0322794303322769+2.21423069161307e-08i
0.0270857875013531+1.50847929027458e-07i
0.0225600408033815+3.70958990013933e-08i
0.0186794316230695+1.34449812693694e-07i
0.0153449521826469-1.13728306290567e-08i
0.0125232679802768+4.11179880039417e-08i
0.0101383029502122-2.40747881200616e-08i
0.00814539494778439-1.45508544405454e-08i
0.00649205244374395+1.65961958469196e-08i
0.00512951977744282-2.14777055079615e-08i
0.00402098283418115+4.75926746278518e-08i
0.00312203769724578-1.7865549186706e-08i
0.00240432868969478+3.87440786932078e-08i
0.00183302029991171-1.46103107506793e-08i
0.00138503171949707+1.40702078088431e-08i
0.00103578305032799-5.89737623496831e-09i
0.000766939907075658-1.23777682717618e-09i
0.000562022846406091+4.13240151502101e-09i
0.000407477073899294-5.04066331100807e-09i
0.000292372065260833+7.78403471577203e-09i
0.000207515066600351-4.13306422107054e-09i
0.000145744362427716+5.43108583271278e-09i
0.000101299456321643-2.2395436623718e-09i
6.96809842910042e-05+2.00108094503041e-09i
4.74820705620498e-05-5.05360487961118e-10i
3.20625629661461e-05+1.45958035368394e-10i
2.14831192374798e-05+4.49917728340549e-10i
1.43129181814629e-05-3.37171881292686e-10i
9.48892735195416e-06+5.90073426549752e-10i
