methyl_441_442_443_
1+0i
0.9999829802587-5.87962982133382e-11i
0.999999739308613-8.72660782364051e-12i
0.999989505070939-2.20066934660204e-10i
0.999996629470404-1.24249600032562e-10i
0.999995601102429-1.98673847747222e-10i
0.999987982442373-6.8766648908908e-10i
0.999995461459693-5.31416395540669e-11i
0.999976193711682-1.90091038908657e-09i
0.999988471534905+8.37375952756261e-14i
0.99996530238733-2.96936461103404e-09i
0.999974149138155-6.6397976856278e-11i
0.999952849765329-2.69606506179887e-09i
0.999947490588203-8.12187430261729e-10i
0.999929247939575-1.2932620387927e-09i
0.999902754439553-3.40655036032298e-09i
0.999885579046213-2.26463072420346e-10i
0.99983907836621-7.42712279548831e-09i
0.999818120887231+9.98659592273903e-13i
0.999757722865095-9.70419244596159e-09i
0.999723849893469-1.2345513551906e-10i
0.999654147290412-7.72675516996706e-09i
0.999595605133888-1.76979807831682e-09i
0.999516793507285-3.38151556552365e-09i
0.999425250787979-7.25930609008565e-09i
0.999334354080228-5.62815775723642e-10i
0.999209252062645-1.5085953853621e-08i
0.999100620446821+6.22223033637419e-12i
0.998946627432734-1.88385381077938e-08i
0.998810673508902-1.54083734002881e-10i
0.998631468242826-1.45083894433814e-08i
0.99845604028302-2.67206905758204e-09i
0.998251219800816-6.28166420343581e-09i
0.998027177934061-1.11162637231364e-08i
0.997793243503566-1.08929851225696e-09i
0.997518821110615-2.28591228370021e-08i
0.997249821409945+2.65431990097746e-11i
0.996928620522647-2.81787647502241e-08i
0.996615094027959-1.40714451827969e-10i
0.996250274570025-2.15975298512142e-08i
0.995880356214249-3.29966343076639e-09i
0.995471407926888-9.52755257799773e-09i
0.995035856242055-1.39585567623454e-08i
0.994579321988572-1.79594973494156e-09i
0.994075777647263-2.86224864455985e-08i
0.993566006460373+8.42120516201289e-11i
0.992997509806495-3.51483479402232e-08i
0.992425820235469-5.38685891414998e-11i
0.991795488152334-2.71069973250537e-08i
0.991151023901599-3.57349350112593e-09i
0.99045876637614-1.24020210818521e-08i
0.989732926209786-1.51035277141902e-08i
0.988975920495337-2.62802298433424e-09i
0.988166428263384-3.05824970611613e-08i
0.987339956822084+2.12936481236937e-10i
0.986449859501795-3.72607514934566e-08i
0.985546681214834+1.71739277211844e-10i
0.984579550115679-2.90054763807523e-08i
0.983590505032022-3.53747952607224e-09i
0.982547169612527-1.40254945026853e-08i
0.981464992362121-1.43330521226302e-08i
0.980343810112826-3.4871458594777e-09i
0.97916696032183-2.76365322446857e-08i
0.977964732411395+4.51499773925545e-10i
0.976696821109905-3.25920086665694e-08i
0.975408339110491+6.53797893338641e-10i
0.974053848889861-2.54697841948225e-08i
0.972672231461334-3.29829775640714e-09i
0.971233321565047-1.34852335994519e-08i
0.969753212695168-1.1900626367873e-08i
0.968229849834687-4.23919948556262e-09i
0.966650992789941-1.958674469025e-08i
0.965041957660169+8.31545772830282e-10i
0.963368998726902-2.01651278177702e-08i
0.961671568336905+1.56063692701404e-09i
0.95991025774602-1.52282625586438e-08i
0.958120243460951-2.94445961132588e-09i
0.956274340780406-9.98343276714509e-09i
0.954388684535682-8.42226900848938e-09i
0.952460021618728-4.72509805448032e-09i
0.950480124351162-7.16766399088634e-09i
0.948469733286217+1.36304241733526e-09i
0.946401594541117-1.74221484707463e-10i
0.944309489951802+3.08407674340552e-09i
0.942160332002578+2.16563264704752e-09i
0.939985215258743-2.47462870064913e-09i
0.937760492110443-2.97988803710868e-09i
0.935501763628418-4.68444315778305e-09i
0.93320521881458-4.77133544846598e-09i
0.930866088937553+8.11333495851212e-09i
0.928501044996167+2.02278223613091e-09i
0.926088981185899+2.5994356585425e-08i
0.92365819978926+5.38717009740669e-09i
0.921181911567156+2.61792482873736e-08i
0.918686935658714-1.76401036435962e-09i
0.916153469808431+7.69306539200267e-09i
0.913596071520358-1.4224086850281e-09i
0.911010907540513-4.19975340144775e-09i
0.90839601401369+2.42844664357624e-08i
0.905764553849153+2.75103549784172e-09i
