methyl_418_419_420_
1-7.70371977754894e-34i
0.999841553067032+1.29970114775272e-09i
0.999997196194071+1.32468900491962e-10i
0.99990044653543+5.92912320807668e-09i
0.999962555274585+3.10610630507243e-09i
0.999944223401208+5.20533235769192e-09i
0.999857280925913+2.04017715277787e-08i
0.99990039133188+1.07406274668069e-09i
0.999680992088484+5.93517430287802e-08i
0.999736496804595-1.54473945041592e-11i
0.999440595996382+9.37933948085689e-08i
0.999413865200952+1.23047096854676e-09i
0.999074948121109+8.36573095918335e-08i
0.998844254048018+2.27120319973599e-08i
0.998449187471583+3.70165216563893e-08i
0.997925617828923+1.04677427486924e-07i
0.997429141980842+4.41888468072111e-09i
0.996596812445522+2.34022341288545e-07i
0.995926325765146+1.7922454787945e-10i
0.994814090801919+3.04288712974393e-07i
0.993856845249845+1.33961743395652e-09i
0.992477105693993+2.32723656849996e-07i
0.991095206551156+4.34864750931903e-08i
0.9894177356625+8.88200379006619e-08i
0.98750514578437+2.08316720715894e-07i
0.985471756153805+7.68642006307336e-09i
0.982996424598477+4.50785033939654e-07i
0.980528648637213+3.07829438278083e-09i
0.977508587806519+5.57832538015928e-07i
0.974495706183658+1.66368709542207e-09i
0.970939519709831+4.01026724900269e-07i
0.967249736635316+4.7462256288266e-08i
0.963129190308149+1.37520365218087e-07i
0.958662114610992+2.74633277091158e-07i
0.953926679266195+8.14656038658851e-09i
0.948655453179477+6.16170431273812e-07i
0.943242418689732+1.69590621801496e-08i
0.937193782518042+7.5461427151992e-07i
0.931017276056642+1.28509788245724e-08i
0.924215094642789+5.17946991275658e-07i
0.917173258596136+3.01845880693443e-08i
0.909610893731128+1.54053788702939e-07i
0.901632145338649+2.62281417029952e-07i
0.893286536737517+6.72046739509536e-09i
0.884369433341015+6.49273245360809e-07i
0.87521297673965+5.78193356014025e-08i
0.865409717505288+8.02578301397447e-07i
0.855400463781821+5.72382936503852e-08i
0.844764923732409+5.18229411002672e-07i
0.833849873647462+8.20513049391558e-09i
0.82241114506215+1.15353806649627e-07i
0.810564774713904+1.63650576153953e-07i
0.798340459231348+1.06155196879731e-08i
0.785599989010974+5.11259428357717e-07i
0.772608978644451+1.46548439445134e-07i
0.759060675567514+6.50013187424113e-07i
0.745314734315407+1.63914120739505e-07i
0.731048090193268+3.66744229070707e-07i
0.716551759359003+1.68075536913824e-08i
0.701635801198206+1.55539335902907e-08i
0.68641617684166+1.11979197533461e-08i
0.670911710155592+3.249940951998e-08i
0.655047056528496+2.2245407564235e-07i
0.639019351135431+3.00486612514862e-07i
0.622627543478376+3.07896202945358e-07i
0.606139461548028+3.56224493568215e-07i
0.589339849993794+7.62668921777527e-08i
0.572449250184021+9.68994811851437e-08i
0.555343385386733-1.27362929493178e-07i
0.538123896911172-1.3168267815427e-07i
0.520806574430023+8.62384448075047e-08i
0.503368104371508-1.39474838747825e-07i
0.485938915678412+5.21952581840789e-07i
0.46841759835754-1.46085319782268e-07i
0.450975674169758+6.35586307237343e-07i
0.433504586923376-2.88292557119094e-07i
0.416144694699266+2.74875960064992e-07i
0.398840430405314-2.72008796276864e-07i
0.381665367412776-1.93175281396876e-07i
0.364637852810394+1.81125890208059e-07i
0.347770254113747-4.61075820466764e-07i
0.331132207276052+7.8895699328592e-07i
0.314705441447105-5.85044909761698e-07i
0.298568657640017+9.68695719451339e-07i
0.282706930175148-6.22457597906903e-07i
0.267178392653317+5.43299744852802e-07i
0.251990110090267-3.61915540747761e-07i
0.237177435960859-1.21502102937086e-07i
0.222763870904007+3.17254990130664e-07i
0.208778783405929-6.28680647837569e-07i
0.195240683477652+1.05359158547273e-06i
0.182190414130045-8.68584429270329e-07i
0.16962559764532+1.28554623282366e-06i
0.157602130759003-8.09979170712072e-07i
0.146102826466267+8.51441259080677e-07i
0.13518330193201-3.40533278393893e-07i
0.124836651595648+9.12086951123355e-08i
0.115090995379853+4.83965096291782e-07i
0.10597543324761-5.66905679766314e-07i
0.0974696597213125+1.2510216170205e-06i
