methyl_17_18_19_
1-3.85185988877447e-34i
0.969385570008532+2.06797318471974e-06i
0.99944010889979-5.81665494942739e-07i
0.990185363075992-2.3803238183886e-05i
0.993788437569901-1.58144275149462e-05i
0.986395198309119+5.42287971441423e-05i
0.983110247352251-4.32770365337066e-05i
0.958795726688467+0.000574153993551501i
0.977771248670761+7.85752640503403e-06i
0.954702882569766+0.00093308834872181i
0.981110451698625+6.87647255486945e-05i
0.979085790228601+0.000340982570498007i
0.985165457215509+5.18165761897665e-05i
0.987197882219184+7.11124733359531e-05i
0.985161795012248+4.50858698447347e-05i
0.964694211847037+0.0016240639714923i
0.979518497458248+8.71946722449674e-07i
0.94493857881355+0.00250859607559006i
0.964520289122436+3.56090097983938e-05i
0.943375777735004+0.00060630526731073i
0.94356647091597+0.000196259912715977i
0.935956847218591-0.000218128761097406i
0.925515030803007+0.000187547984319755i
0.908112891207648+0.001989133442508i
0.908653779315031+4.5042017745196e-05i
0.880087670239761+0.00266547756290944i
0.887158796091611+6.85710077676733e-05i
0.871249854346084+0.00056096678881404i
0.866870629275513+0.000470104911935128i
0.866272652201301-0.000248565208541914i
0.851937223843401+0.000639649148995773i
0.839978016519118+0.000897202602866113i
0.831841300210961+2.67275706147483e-05i
0.801322423942214+0.000825241696502776i
0.803597652229586-0.000156544971479019i
0.779832721679461-0.000245148146069841i
0.781643053104897+0.000646342211368607i
0.775618690623278+4.54623414361058e-05i
0.77061440903952+0.000884376996665063i
0.76287957833277-6.94450549039995e-05i
0.759342280099725+5.76168030105489e-05i
0.740590415639084-0.00169390833399439i
0.747560831070185-0.000342793223431281i
0.735001394545297-0.00103805084192033i
0.745804285737552+0.000475714293837799i
0.748296892729669+0.0013309928245856i
0.752054634642977+0.000939882655686811i
0.755166396852335-0.000214219872059921i
0.758373243494597+6.25711548176039e-05i
0.752934116830552-0.00344401847295528i
0.769917249763067-0.000496275187205808i
0.764094362195775-0.00137669336403652i
0.791591721551967+8.89888879481865e-05i
0.792385239636726+0.00251673452890494i
0.81483060879678+0.000449813380104794i
0.817913946771942+0.000721524873421102i
0.834445247370589+4.45950008872244e-05i
0.83330030081037-0.00276041641587608i
0.856120159161895-0.000211536482327561i
0.85126229411153-0.000748196324021533i
0.880920057454333+1.18952308904919e-05i
0.87921569780986+0.00281685869198498i
0.903543036246419+0.000100772611096191i
0.908547366917476+0.00138489480696511i
0.92460490428742+3.23863665028186e-05i
0.929686093480288-0.00141523191682265i
0.947681403027901+8.23758193816494e-05i
0.943197391571181-0.000137678159684562i
0.969174097821088+3.52355705080916e-05i
0.957964632011946+0.001717533430243i
0.98306355015847-3.76998503481395e-05i
0.974705958373584+0.000724665366754207i
0.988487699728188+2.13790802668305e-05i
0.981147420122374-5.65608219439906e-05i
0.988668815084543+3.61453677363747e-05i
0.97395126732497+0.000330431541578778i
0.988393658779193-3.10030079221148e-05i
0.970347191983671-0.000154684465843453i
0.989156815292786+3.56009372204535e-06i
0.97891695009112-0.000613220973672794i
0.986080263942013+3.89519983264184e-05i
0.982373617900702+3.58549463072506e-05i
0.977907182575385-0.00028598315175452i
0.968955728088504-0.000112781135852901i
0.97230257728955-0.000470307860522263i
0.955460534787909-0.001499904365188i
0.970164017741552-9.77044955189299e-06i
0.95472681958785-0.00143346373375859i
0.961192905865203+3.400270642307e-06i
0.953374387686075+9.35392301493174e-06i
0.947507609929906-0.000877024457214683i
0.941609692128582-0.000300184116554798i
0.944962817527472-0.00110546395547773i
0.934047560966426-0.00166146601611978i
0.952390538051324-0.000225675059255468i
0.941737141888623-0.00118348090355119i
0.95226996236763-1.80044762619255e-05i
0.951658579656876-9.0657835483718e-06i
0.945377835533643-0.000930941771043168i
0.950537354025001-0.000376017759485075i
