methyl_489_490_491_
1+7.70371977754894e-34i
0.999956207872906-2.76471069008771e-11i
0.999999345845241-1.89560086218557e-11i
0.999973085119817+1.74132302623957e-10i
0.999991591591873+4.39011605108019e-11i
0.999989324350861+1.43710148246989e-10i
0.999970405772367+1.11504515399555e-09i
0.99999074498493-2.6294590640069e-11i
0.999942917538645+3.95735315259474e-09i
0.999976932427106+1.36706797030943e-12i
0.999920868828056+6.61596407654889e-09i
0.999948223601102-1.04511025918931e-11i
0.999899658858965+5.92811290920058e-09i
0.999893698387779+1.41228263670199e-09i
0.999856714819288+2.51122635179311e-09i
0.999800892516805+7.78159861063649e-09i
0.999771600246459+2.28112598561073e-10i
0.999670278325007+1.82934034414259e-08i
0.999637709142998+9.60556520082e-12i
0.999508193797521+2.43694500317392e-08i
0.999450657447446+1.02273266661075e-10i
0.999306421071398+1.91512215600213e-08i
0.999195739959383+3.83308421692223e-09i
0.999039053041282+7.88150788806997e-09i
0.998856048064751+1.8114738110671e-08i
0.998681287975627+1.03910662345857e-09i
0.998426897778342+3.91759683633248e-08i
0.99822196875945+2.33053489319319e-11i
0.997910592411745+4.94290613309493e-08i
0.99765367145489+2.83495665975309e-10i
0.997297117082884+3.78906165974865e-08i
0.996960072219443+6.59045654365828e-09i
0.996559731109045+1.6084177437318e-08i
0.99612232911289+2.92879534692188e-08i
0.995671990999023+2.68236799558454e-09i
0.995132958104351+6.13658806958485e-08i
0.994620666967261+2.77155019401177e-11i
0.993992361360573+7.61487356272299e-08i
0.993397667964399+4.92208931356969e-10i
0.992691109173772+5.86876053415437e-08i
0.991987725185704+9.29484644773109e-09i
0.991204555212358+2.63500266236579e-08i
0.990373021790926+3.89944750006464e-08i
0.989507778064232+5.43734549737892e-09i
0.988546107093271+7.97744307049876e-08i
0.987588413165711+1.51399467421675e-11i
0.986508027656392+9.83875962689534e-08i
0.985440403319111+6.3310220835866e-10i
0.984252520255127+7.73318883623597e-08i
0.983052321192147+1.19381097773015e-08i
0.98175996673213+3.74929243691167e-08i
0.980410337331996+4.60561074608379e-08i
0.979010104910186+9.60750602846019e-09i
0.977509893037641+9.07751379210149e-08i
0.975994376428842+5.37408531869625e-11i
0.974355218450739+1.11026321678797e-07i
0.97271136596145+5.57465349407371e-10i
0.970945596034403+8.98878391587896e-08i
0.969155968319637+1.48371617952159e-08i
0.967268942417474+4.82666330816078e-08i
0.965320858717823+5.06949993256802e-08i
0.963312290954346+1.55919602085979e-08i
0.961206794813995+9.31281397462249e-08i
0.959073365501527+4.0880782001118e-10i
0.956823298678216+1.11281980412243e-07i
0.95455748820176+1.46352018407925e-10i
0.952176992345643+9.37414014267e-08i
0.949767666300563+1.8514004828492e-08i
0.947265022854874+5.78033876988542e-08i
0.944704761057774+5.44247191195556e-08i
0.942083442111313+2.39835564821877e-08i
0.939376435811017+8.82982440705838e-08i
0.936637856368517+1.68971609559771e-09i
0.933798812810864+9.94930940600114e-08i
0.930941551079793-5.24171441529246e-10i
0.927986751216452+8.83932796704228e-08i
0.925006448873281+2.35729291334097e-08i
0.921947233123036+6.59994637600275e-08i
0.918842164566537+5.96149847672074e-08i
0.915685848641466+3.56393417095076e-08i
0.912463737387107+8.00989214931278e-08i
0.909216518888674+4.96534145712816e-09i
0.905894137909844+7.91701669430967e-08i
0.902560606673666-9.78226901193576e-10i
0.899156269739195+7.57727279443991e-08i
0.895738598811162+3.06222690020885e-08i
0.892266327813986+7.37101185970338e-08i
0.888768191624664+6.8859383109898e-08i
0.88523863240946+5.16579190044052e-08i
0.881671025602885+7.37575160174227e-08i
0.878094556849863+1.17750791063014e-08i
0.874475996229509+5.62819593736216e-08i
0.870862454940607-1.74399737700901e-10i
0.867212721380138+5.99570715765475e-08i
0.863569861233197+4.02551368763256e-08i
0.859904788704861+8.26573865519746e-08i
0.856240687134963+8.43104155142846e-08i
0.852573174323477+7.32134766984509e-08i
0.848901207099198+7.46319493950024e-08i
0.845244605265975+2.39727781377488e-08i
