batch_363
1.00000000000001+4.0926011318231e-34i
1.00000003104677+8.96271931551039e-07i
0.999999060279579-1.06124006946923e-08i
0.999996108871254+2.45984990135693e-06i
0.999988141618164-1.67072178219896e-07i
0.99997549549342-1.05215855630711e-06i
0.999957656529085+1.02512651023595e-06i
0.999935122813507-8.38012408857727e-08i
0.999910521384827+5.21057285784233e-06i
0.999882865055126+2.22109336611764e-06i
0.999853376616334+5.76461220360291e-06i
0.999823896824499+1.79521440695357e-06i
0.999790937643133+1.15819634516378e-06i
0.999762157327072+4.52702503203586e-07i
0.999735102325124-1.14727729453091e-06i
0.999707069826258+1.35118863818634e-06i
0.999695597171256+5.64139273494415e-07i
0.999659067874432+2.74997144529192e-06i
0.999654278044343+8.57731743093659e-07i
0.999599338720192-1.16779490957357e-06i
0.999582618213726-4.58923247132914e-07i
0.999520389939599-5.6473456926133e-06i
0.999488298111554-2.98948968969291e-07i
0.999448323606567-5.44281030784149e-07i
0.999414305004817+1.03811266581773e-06i
0.999402683590456+1.3239375758806e-05i
0.99937368563072+5.99419099979526e-07i
0.999353453451174+2.39998820828179e-05i
0.999320557857541-7.02392122265011e-06i
0.999261531406239+2.24768215304878e-05i
0.999224757315868-9.06482201214296e-06i
0.999159747749507+1.27009560256118e-05i
0.999131724828454+1.0560719498719e-05i
0.999125568590084+1.53491470604607e-06i
0.999097034307198+4.1774398922748e-05i
0.999155923144261-8.92911830785766e-06i
0.999089789744049+5.30068884978875e-05i
0.999147096030603-1.52422409443444e-05i
0.999039150789969+3.51290721365453e-05i
0.999046595991846-7.98815252576145e-06i
0.998962015510025+1.1508637438604e-05i
0.99895006340329+1.90501697713052e-05i
0.998939722929962+5.036202002703e-06i
0.998958573060071+4.33477170340298e-05i
0.998963298027118+1.13041353394097e-05i
0.999005143924673+3.50606763571085e-05i
0.998921293834709+8.68976508129017e-06i
0.998943628119844-1.52360998290296e-06i
0.998788275288128+3.25451983473606e-06i
0.998779913732776-2.20780067301874e-05i
0.998702593609205+7.68339916419668e-06i
0.998666188469328-1.84080559682037e-06i
0.998758436418042+7.45967497118435e-06i
0.998652924274598+2.63017687467658e-05i
0.998821882334668-1.43508128778285e-05i
0.998613230046569+2.8646535070682e-05i
0.998704666101887-4.05273398129156e-05i
0.998470909938085+1.49548903668397e-05i
0.998469911669069-3.55661690313207e-05i
0.998347785769536+8.63704707838302e-06i
0.998367939764706+2.84534603436777e-06i
0.99835876354091+7.49444914863831e-06i
0.998454075433757+2.96921998505972e-05i
0.998384463151-8.85454074929542e-06i
0.998479455109378+1.67779392624673e-05i
0.998244480800862-3.39593670141942e-05i
0.998257633453075-4.70160436630471e-06i
0.998025457224259-3.3224640071932e-05i
0.997957643450926+2.6024153714637e-06i
0.997985243545758-9.90060919811049e-06i
0.997843924929699+2.06074449839014e-05i
0.998126383183388+3.50870729437767e-06i
0.997867638444949+1.27490419095334e-05i
0.99812271461167-3.42695273376391e-06i
0.997772992965559-8.7707136229945e-06i
0.997805837285368-5.72904269423175e-06i
0.997541601048339-6.92420135617152e-06i
0.997478361702187+1.65594148202383e-05i
0.997422229322315+2.05731360007608e-05i
0.997492706632746+3.20259132519025e-05i
0.997484662317393+3.09157331149185e-05i
0.997700638201116+9.01570981393546e-06i
0.997461543270996+6.9511461033184e-06i
0.997640287856849-2.52342293155638e-05i
0.997202882755834-1.7903611147602e-05i
0.997230959575983-2.22409660420893e-05i
0.996998189962161-1.75023598443882e-05i
0.996901279313506+7.24283530282689e-06i
0.997141552846777-1.08295487743687e-05i
0.996924146650555+7.96647980092622e-06i
0.99738356450545-1.65046455356829e-05i
0.997011908361362-2.92708634067561e-05i
0.99721798080324-1.50808582338724e-05i
0.996810423015883-5.32766433893411e-05i
0.996684561212185+4.900766433529e-06i
0.996477316204598-2.95053799275631e-05i
0.99639453995007+1.04763728464747e-05i
0.996382735808221+1.03675664777231e-05i
0.996624188648754-3.92308521133478e-05i
0.996436992651781+2.10517764410673e-05i
