methyl_451_452_453_
1+0i
0.999913182249855+3.38274937744258e-09i
0.999998407103052+3.61056145491394e-10i
0.999945968074801+1.45112491565886e-08i
0.999978463017775+7.31204731314168e-09i
0.999966041208829+1.16918282846305e-08i
0.999915687140034+4.54035017442346e-08i
0.999926086173983+1.23402589766464e-09i
0.999802095508659+1.25696406211009e-07i
0.999800122173399+2.94965494001656e-10i
0.999627665064062+1.82701350953915e-07i
0.999558295842176-7.45614643377452e-10i
0.999340826993107+1.34216084449242e-07i
0.999141559170507+1.62088740233316e-08i
0.998849976656371+2.79396445262965e-08i
0.99847847467797+1.1672917316143e-07i
0.998067592270785+2.98425426202266e-10i
0.997512747150753+2.69771912507822e-07i
0.99693424803736+5.60769861692351e-08i
0.996192000440593+2.90629435833502e-07i
0.995393111211946+5.72048583858093e-08i
0.994434648554333+1.05314957632507e-07i
0.993361455556516-1.67994068790027e-08i
0.99213171884542-3.45377971103045e-08i
0.990744220139599-1.73012767002454e-08i
0.989187140097846+1.43662879590138e-07i
0.987463659752606+6.65423264187648e-08i
0.985539109830172+4.79284582238437e-07i
0.983456089721127+2.95413913155367e-08i
0.981134398384601+5.41859268263673e-07i
0.978645419025743-1.19652722165038e-07i
0.97589902893969+2.39575719295471e-07i
0.972943477614648+4.59407962711104e-08i
0.969749808871366-8.79733290291982e-08i
0.966282929537353+7.85807549294226e-07i
0.96262512457976-2.20772579559409e-07i
0.95863381883906+1.61184499291723e-06i
0.954488002820076-2.66613031773852e-07i
0.949979009977384+1.74713204136761e-06i
0.945305026518791-1.67022408462707e-07i
0.940286984845206+1.08986842770809e-06i
0.935043657315582+4.94242497507786e-07i
0.929522169748168+2.77708795778948e-07i
0.923695955123592+1.78497099849524e-06i
0.917674450906825-1.69292892441382e-07i
0.911289858424415+2.90208926695928e-06i
0.904765192133861-2.52598963093503e-07i
0.897867793269718+2.90642916942703e-06i
0.890829623929616+3.88551143963575e-09i
0.883464208287522+1.83776715961195e-06i
0.875910788762613+8.08697261375206e-07i
0.868114711868917+6.17370174214632e-07i
0.860074322914498+2.01131894797476e-06i
0.851881076280837-5.9674738062567e-08i
0.843415352178816+2.77193065142989e-06i
0.834856444806636-2.31392857193466e-07i
0.826041990934857+2.37078907073012e-06i
0.817149766345625-1.40113885059152e-07i
0.808059020464448+1.11986652585435e-06i
0.798877486791502+1.55904777559624e-07i
0.78957513725308+2.29317461285611e-09i
0.780171305817669+4.5932607996666e-07i
0.770720617184155-4.54345622162485e-07i
0.761182001988785+3.02162950070997e-07i
0.75164904375354-5.36003130407163e-07i
0.742068338448612-4.62712784392666e-07i
0.73252359183566-7.31830588392031e-07i
0.72298675577074-1.27706940440106e-06i
0.713508729463618-1.25501842260189e-06i
0.704095941953417-1.47184625099398e-06i
0.694773559551181-2.11791123052396e-06i
0.685565998182783-1.06455183650779e-06i
0.676493515011086-3.15603346459563e-06i
0.667576112421802-6.94618745290396e-07i
0.65884378036191-3.8607529802049e-06i
0.650303673604217-9.56654198045374e-07i
0.641993766841053-3.63109525492086e-06i
0.633918394732832-2.01773775767228e-06i
0.626108901472922-2.4304637093908e-06i
0.618583505809786-3.60228303483556e-06i
0.611352424171653-9.61972992294449e-07i
0.604455639419729-4.99262689311487e-06i
0.597880465563542-7.6227591212179e-08i
0.591681098129534-5.27082625426293e-06i
0.585835281826559-2.01197184352747e-07i
0.580393642626289-4.04139353394586e-06i
0.575343181455663-1.29415210937812e-06i
0.570714443879052-1.92894097141766e-06i
0.566514865417436-2.89720585069032e-06i
0.562749472656425-7.57433231875638e-08i
0.559443614461166-4.11216008314726e-06i
0.556584427530956+8.08864142379903e-07i
0.554203015737645-4.03056552284087e-06i
0.552282567070158+7.07888827399893e-07i
0.550847069582281-2.58815987965575e-06i
0.549886108740806-1.0397807588971e-07i
0.549409905636159-7.58407160149386e-07i
0.549416100787742-1.22046990660786e-06i
0.549902243495922+3.87354908968231e-07i
0.550869536918841-1.98762098901675e-06i
