signal_0,signal_1
1+0i,-0.044181247684258323+0.3410777560518871i
1+0i,0.24023019100499765+0.24489761062165463i
1+0i,0.3401267427697345-0.037419450559350254i
1+0i,0.18031992955168802-0.2897823967106683i
1+0i,-0.11608309793699692-0.3200284247693238i
1+0i,-0.3225084420226384-0.10624411838315714i
1+0i,-0.28211067212297763+0.18740536739883723i
1+0i,-0.02694269745246272+0.3367352888778683i
1+0i,0.24744098588784258+0.22869313113070183i
1+0i,0.331850642969998-0.05306064143499413i
1+0i,0.16294614056926998-0.29292181958629177i
1+0i,-0.1292490250865323-0.30832668987032674i
1+0i,-0.32143447169684697-0.08870301178349028i
1+0i,-0.26768230345685445+0.19736736940560556i
1+0i,-0.010236764311299024+0.33154776007717923i
1+0i,0.2536599401972833+0.2123864916076499i
1+0i,0.32288337698430447-0.06798569188749483i
1+0i,0.14570914233715807-0.2950772462073145i
1+0i,-0.14155779238282082-0.29612631783996024i
1+0i,-0.3194408779337552-0.0715280547816112i
1+0i,-0.2529751105272305+0.2063815055240327i
1+0i,0.005896378151580256+0.32555740340327105i
1+0i,0.2588954954843038+0.1960352843292386i
1+0i,0.31327540779131324-0.08216575468098418i
1+0i,0.12866269537061448-0.29627056377083866i
1+0i,-0.15299348063263368-0.2834830438637124i
1+0i,-0.31656165630699906-0.05476609547084657i
1+0i,-0.23804685559331404+0.21444563155603408i
1+0i,0.021419459232700833+0.3188082940891924i
1+0i,0.26315932993151603+0.1796959542147597i
1+0i,0.303078290921013-0.095575234199282i
1+0i,0.11185867712115213-0.29652652221938364i
1+0i,-0.1635435817028644-0.2704528868636806i
1+0i,-0.3128331275099884-0.038461475092194136i
1+0i,-0.22295476291881192+0.22156097610059372i
1+0i,0.03629819139499089+0.31134616286846967i
1+0i,0.26646626159825715+0.16342362105792568i
1+0i,0.29234447502871835-0.10819181994210629i
1+0i,0.09534693270930006-0.29587259807231936i
1+0i,-0.17319898345557092-0.25709194818875075i
1+0i,-0.3082937697720497-0.022655915791688963i
1+0i,-0.2077553272113353+0.22773207796294287i
1+0i,0.05050133912900412+0.30321820676181577i
1+0i,0.26883414208052814+0.14727190874646284i
1+0i,0.2811271020546112-0.11999650817489811i
1+0i,0.07917513471818895-0.29433885062738896i
1+0i,-0.18195394309611435-0.2434562127262127i
1+0i,-0.3029840460348784-0.007388418983034203i
1+0i,-0.19250412717158158+0.23296671290431592i
1+0i,0.06400077628074906+0.2944728973102202i
1+0i,0.27028374105170727+0.13129278197753586i
1+0i,0.2694798076557849-0.13097361178536898i
1+0i,0.06338865242982937-0.29195777110533455i
1+0i,-0.18980604914954652-0.22960135308853472i
1+0i,-0.29694622653613606+0.007304825450551292i
1+0i,-0.17725564473519784+0.23727581009675455i
1+0i,0.07677153177328508+0.28515978693763655i
1+0i,0.2708386221764507+0.11553639094763257i
1+0i,0.2574565225908877-0.14111075843885298i
1+0i,0.04803043085109479-0.2887641253293166i
1+0i,-0.1967561723165931-0.2155825375130973i
1+0i,-0.2902242074568162+0.021390518919626796i
1+0i,-0.16206309056613208+0.24067335867871734i
1+0i,0.08879182368872192+0.27532931412682365i
1+0i,0.27052501091481546+0.100050924464703i
1+0i,0.2451112757284349-0.1503988771629649i
1+0i,0.03314087984060983-0.2847947905473939i
1+0i,-0.20280840549572746-0.20145424209479568i
1+0i,-0.28286332629662575+0.034838322699988475i
1+0i,-0.14697823633459428+0.24317630483712785i
1+0i,0.1000430817166132+0.26503260809014295i
1+0i,0.2693716547565445+0.08488247189830825i
1+0i,0.23249799933874513-0.15883217352983153i
1+0i,0.01875777361121056-0.28008858702089096i
1+0i,-0.207969993291799-0.18727006795161202i
1+0i,-0.2749101746469939+0.047620915194245765i
1+0i,-0.13205125428540773+0.24480443986970632i
1+0i,0.11050995801377526+0.2543212936129954i
1+0i,0.26740967644629104+0.07007489435030248i
1+0i,0.2196703373162048-0.1664080936410401i
1+0i,0.004916160845443426-0.27468610501382534i
1+0i,-0.2122512513643351-0.17308256390165785i
1+0i,-0.2664124090344877+0.059714037804505724i
1+0i,-0.11733056457381749+0.2455802797080302i
1+0i,0.1201803265592091+0.24324729674141748i
1+0i,0.2646724207795509+0.0556697053943459i
1+0i,0.20668145696335466-0.17312727715653012i
1+0i,-0.008351714376179147-0.2686295278288273i
1+0i,-0.2156654760000238-0.15894305520680815i
1+0i,-0.25741856050837014+0.07109652937622749i
1+0i,-0.10286269081564406+0.24552893640659584i
1+0i,0.12904527112593955+0.2318626519769281i
1+0i,0.261195295565974+0.041705961697381215i
1+0i,0.19358386495104785-0.1789934996436056i
1+0i,-0.021016480672588128-0.26196245154301395i
1+0i,-0.21822884432368148-0.14490147891300215i
1+0i,-0.24797784364474124+0.0817503492122375i
1+0i,-0.08869212426728605+0.2446779821261686i
1+0i,0.13709906202905167+0.22021931163123817i
1+0i,0.25701560737159057+0.028220163800245737i
1+0i,0.1804292280498247-0.18401360455614554i
1+0i,-0.033051696362090904-0.25472970210315404i
1+0i,-0.21996030559038382-0.13100622629068054i
1+0i,-0.2381399656362529+0.09166058869458632i
1+0i,-0.07486119701848494+0.24305730616085763i
1+0i,0.14433912184594885+0.2083689579808347i
1+0i,0.25217239266424324+0.015246167297939761i
1+0i,0.16726819920669345-0.18819742518673063i
1+0i,-0.044433895280300645-0.2469771504430972i
1+0i,-0.22088146402809322-0.11730399285069527i
1+0i,-0.22795493613072687+0.10081547159028365i
1+0i,-0.061409964547128895+0.2406989655775482i
1+0i,0.15076598034069552+0.1963628188468478i
1+0i,0.24670624499714766+0.0028151046228534135i
1+0i,0.154150249518769-0.19155769696571068i
1+0i,-0.055142621370180694-0.23875152628790264i
1+0i,-0.22101645372511475-0.1038396363815475i
1+0i,-0.21747287847421642+0.10920634315477801i
1+0i,-0.048376097950789045+0.23763703005355938i
1+0i,0.1563832188592145+0.18425148720902998i
1+0i,0.2406591388739763-0.009044682403420143i
1+0i,0.14112350663083556-0.1941099605111581i
1+0i,-0.06516045203690174-0.23010023130833743i
1+0i,-0.2203918060799106-0.09065604342295529i
1+0i,-0.2067438430041076+0.11682764818433318i
1+0i,-0.035794786134235757+0.23390742151354513i
1+0i,0.16119740449587247+0.17208474544413901i
1+0i,0.23407425094512918-0.02030769912205239i
1+0i,0.1282346000578678-0.19587245586202018i
1+0i,-0.0744730102985788-0.22107115228647525i
1+0i,-0.21903631035215898-0.07779400455880256i
1+0i,-0.19581762302589256+0.12367689820496634i
1+0i,-0.02369864819606793+0.22954774917978943i
1+0i,0.16521801436461364+0.15991139475872207i
1+0i,0.2269957791890031-0.030951343603284692i
1+0i,0.11552851390606164-0.19686600835359408i
1+0i,-0.0830689658020128-0.2117124749480138i
1+0i,-0.21698086787339804-0.0652920988793905i
1+0i,-0.1847435740931832+0.12975462802134535i
1+0i,-0.012117656220803283+0.2245971406610167i
1+0i,0.16845735033911421+0.14777909036410605i
1+0i,0.2194687607339392-0.040955941175941604i
1+0i,0.10304844743694216-0.1971139066195641i
1+0i,-0.09094002481017668-0.20207249910964567i
1+0i,-0.2142583404930703-0.053186587928857214i
1+0i,-0.1735704371945224+0.1350643418838118i
1+0i,-0.0010790686455709048+0.2190960697136996i
1+0i,0.17093044465635499+0.13573418291762643i
1+0i,0.21153888897626977-0.050304767907237716i
1+0i,0.09083568388890004-0.19664177322821053i
1+0i,-0.0980809093052348-0.19219945578045777i
1+0i,-0.21090339385127235-0.04151131941868854i
1+0i,-0.16234616643264227+0.139612449565413i
1+0i,0.00939262566706079+0.21308618131654614i
1+0i,0.17265495680647847+0.1238215667286408i
1+0i,0.20325233064742956-0.05898406305807042i
1+0i,0.07892946793899858-0.1954774284819618i
1+0i,-0.1044893253872586-0.1821413268448364i
1+0i,-0.20695233608291827-0.03029764095256665i
1+0i,-0.15111776176196898+0.14340819267341318i
1+0i,0.019275752556431477+0.20661011470334367i
1+0i,0.1736510621586811+0.11208453520091453i
1+0i,0.19465554347843814-0.06698303057678145i
1+0i,0.06736689215531383-0.1936507479291297i
1+0i,-0.1101659211843937-0.1719456679408776i
1+0i,-0.20244295256936023-0.01957432397145067i
1+0i,-0.13993110732863043+0.14646356155105375i
1+0i,0.028551486835553135+0.19971132500169897i
1+0i,0.1739413327981448+0.10056464395453893i
1+0i,0.18579509510329953-0.07429382973176177i
1+0i,0.0561827927564594-0.19119351415439448i
1+0i,-0.11511423452489976-0.1616594351327835i
1+0i,-0.19741433736270414-0.009367498090974521i
1+0i,-0.12883081593388251+0.1487932031553112i
1+0i,0.03720387568952167+0.19243390412533629i
1+0i,0.1735506110725442+0.08930158204077433i
1+0i,0.17671748383395122-0.0809115550201598i
1+0i,0.045409654960452635-0.18813926343036666i
1+0i,-0.11934063065516348-0.15132881595830405i
1+0i,-0.19190672191511626+0.0002994040340172392i
1+0i,-0.11786008011694826+0.15041432032491808i
1+0i,0.04521985122058912+0.18482240156560129i
1+0i,0.17250587636838763+0.07833305163220906i
1+0i,0.16746896192841138-0.08683420552616039i
1+0i,0.03507752816980124-0.1845231278262197i
1+0i,-0.12285423032030807-0.14099906541298496i
1+0i,-0.1859613017502986+0.009405691220464599i
1+0i,-0.10706053032675128+0.15134656287988082i
1+0i,0.05258923219751454+0.17692164572361344i
1+0i,0.17083610565733998+0.06769465653847212i
1+0i,0.15809536196073298-0.09206264393778565i
1+0i,0.025213951203739253-0.1803816733810551i
1+0i,-0.125666828555365-0.13071434741186358i
1+0i,-0.17962006171703757+0.01793344758395877i
1+0i,-0.09647210062408759+0.1516119110191271i
1+0i,0.0593047151039973+0.16877656641816038i
1+0i,0.16857212837061658+0.057419799864544985i
1+0i,0.1486419268863503-0.09660054546575839i
1+0i,0.015843887752056612-0.17575273495914184i
1+0i,-0.12779280456494535-0.1205175822464223i
1+0i,-0.17292560046523697+0.025867555659504257i
1+0i,-0.08613290232643897+0.1512345515065365i
1+0i,0.06536185461770191+0.1604320191959587i
1+0i,0.16574647617551735+0.04753959109462967i
1+0i,0.13915314437941154-0.10045433694157309i
1+0i,0.00698967218804894-0.17067524841155152i
1+0i,-0.12924902309793374-0.11045030053010918i
1+0i,-0.16592095478322655+0.033195708831790606i
1+0i,-0.07607910597704995+0.1502407471575428i
1+0i,0.07075903368748995+0.15193261206034214i
1+0i,0.16239322824213495+0.0380827628495987i
1+0i,0.12967258599984885-0.10363312640444321i
1+0i,-0.0013290341591066374-0.1651890806739513i
1+0i,-0.13005472775079258-0.10055250409967814i
1+0i,-0.15864942443131216+0.03990841312796191i
1+0i,-0.06634483198813895+0.14865870015852498i
1+0i,0.07549742341183283+0.1433225352218205i
1+0i,0.15854785260014292+0.02907559753045136i
1+0i,0.12024275172723091-0.10614862351811039i
1+0i,-0.009095276209641179-0.15933485843332856i
1+0i,-0.1302314266585192-0.09086253431203706i
1+0i,-0.15115439810055722+0.04599897846289713i
1+0i,-0.056962050275284504+0.1465184097693512i
1+0i,0.07958093295589086+0.13464539445932933i
1+0i,0.15424704419536817+0.020541864024028092i
1+0i,0.11090492037603687-0.10801505118851171i
1+0i,-0.01629482779068566-0.1531537959973141i
1+0i,-0.1298027710560963-0.08141694814738587i
1+0i,-0.143479181117722+0.05146349946357989i
1+0i,-0.0479604891662901+0.1438515249756414i
1+0i,0.08301614977832245+0.12594404866441733i
1+0i,0.14952856026351016+0.012502764610587976i
1+0i,0.1016990063828768-0.10924904878193528i
1+0i,-0.022916203757908024-0.14668752299845625i
1+0i,-0.12879442721530335-0.07225040249918142i
1+0i,-0.1356668255070615+0.0563008260351084i
1+0i,-0.039367553833214365+0.14069119267146724i
1+0i,0.08581227047136011+0.11726045212212517i
1+0i,0.14443105364385936+0.004976892175905412i
1+0i,0.0926634234304907-0.10986956737040435i
1+0i,-0.02895066163040317-0.1399779125623089i
1+0i,-0.1272339422819494-0.06339554700005758i
1+0i,-0.12775996300745482+0.06051252386617535i
1+0i,-0.03120825446096266+0.1370719019653402i
1+0i,0.08798102254900958+0.10863550206202285i
1+0i,0.13899390465921518-0.0020198022066321986i
1+0i,0.08383495534618751-0.10989775745660159i
1+0i,-0.03439219282484414-0.13306691056258002i
1+0i,-0.12515060455692573-0.05488292570035834i
1+0i,-0.11980064162906603+0.06410282510629348i
1+0i,-0.023505144329908016+0.1330293252123555i
1+0i,0.08953657754827385+0.10010889199077426i
1+0i,0.1332570521893553-0.008474031295694073i
1+0i,0.07524863468376985-0.10935684965451489i
1+0i,-0.03923750361131629-0.125996366578808i
1+0i,-0.12257529878080879-0.046740887882458164i
1+0i,-0.11183016631748662+0.06707856948055312i
1+0i,-0.016278267953643552+0.12860015638324898i
1+0i,0.0904954558369436+0.09171897129385986i
1+0i,0.12726082456438492-0.014375183312409792i
1+0i,0.066937629368099-0.10827202882413932i
1+0i,-0.04348598594914077-0.11880786716216168i
1+0i,-0.11954035699612355-0.03899550825974142i
1+0i,-0.10388894427518107+0.0694491361401676i
1+0i,-0.009545119376214009+0.12382194738687977i
1+0i,0.09087642354868579+0.08350261156870252i
1+0i,0.12104577090111023-0.019715323227514202i
1+0i,0.05893313775033572-0.1066703021788986i
1+0i,-0.047139678396174924-0.1115425720030254i
1+0i,-0.11607940557367266-0.031670516774057814i
1+0i,-0.09601633547005019+0.07122636657836155i
1+0i,-0.003320610696216291+0.11873294296621985i
1+0i,0.0907003820917797+0.07549508012457554i
1+0i,0.11465249350021056-0.024489183787975488i
1+0i,0.05126429238968459-0.104580361902895i
1+0i,-0.05020321731946534-0.10424105358005525i
1+0i,-0.11222720899955921-0.02478723816979013i
1+0i,-0.08825050883916902+0.07242447897121396i
1+0i,0.0023829491519138934+0.11337191478933777i
1+0i,0.08999025070181318+0.06772992105635534i
1+0i,0.10812148191450943-0.02869414640217114i
1+0i,0.043958072844260454-0.10203244283160444i
1+0i,-0.052683778668593216-0.09694314085444186i
1+0i,-0.10801951102761763-0.018364541486503554i
1+0i,-0.08062830467226198+0.0730599743317264i
1+0i,0.007555865366159979+0.1077779953560723i
1+0i,0.08877084253088144+0.06023884426954394i
1+0i,0.10149294928901886-0.03233021203844889i
1+0i,0.03703922771962594-0.0990581757641369i
1+0i,-0.05459101060549159-0.08968776755525418i
1+0i,-0.10349287380791983-0.012418799575596759i
1+0i,-0.07318510363441183+0.07315153489262681i
1+0i,0.012191058038349599+0.10199051233814535i
1+0i,0.08706873478626845+0.053051622803136675i
1+0i,0.0948066715617608-0.03539996232701942i
1+0i,0.030530206188707408-0.0956904369876416i
1+0i,-0.05593695731579515-0.08251282558200299i
1+0i,-0.0986845156057815-0.006963858709588735i
1+0i,-0.06595470286084755+0.07271991515906061i
1+0i,0.01628405278899136+0.09604882396532088i
1+0i,0.08491213345013189+0.04619599876491804i
1+0i,0.0881018301006344-0.037908511089454186i
1+0i,0.02445109916132067-0.09196319460480856i
1+0i,-0.056735974356837214-0.07545502402903942i
1+0i,-0.09363214772730458-0.0020110183157452874i
1+0i,-0.05896919952860057+0.07178782609636362i
1+0i,0.019832961391984632+0.08999215606295963i
1+0i,0.08233073312833551+0.039697598160792755i
1+0i,0.08141685833589295-0.039863446553478295i
1+0i,0.018819590245547236-0.08791135226366176i
1+0i,-0.05700463592608801-0.06854975431316924i
1+0i,-0.08837381126687952+0.0024309791711431203i
1+0i,-0.05225888228040189+0.07037981294038975i
1+0i,0.022838452541347476+0.08385944133691067i
1+0i,0.07935557259118273+0.033579854865874254i
1+0i,0.07478929293014515-0.041274764543146505i
1+0i,0.01365091660682479-0.08357059089493654i
1+0i,-0.05676163446106379-0.06183096186099575i
1+0i,-0.08294771428931241+0.0063559483788043335i
1+0i,-0.04585213084554321+0.06852212713837487i
1+0i,0.025303712947147585+0.07768916149021235i
1+0i,0.07601888658138334+0.027863943950400108i
1+0i,0.06825563000827373-0.042154792965762626i
1+0i,0.00895783979396202-0.0789772090662568i
1+0i,-0.05602767300743111-0.05533102478607152i
1+0i,-0.07739207005427812+0.00976025106883082i
1+0i,-0.03977532417063242+0.06624259294693463i
1+0i,0.027234398982080105+0.07151919274252933i
1+0i,0.07235395447506057+0.022568724538232443i
1+0i,0.06185118694834441-0.042518107946923615i
1+0i,0.004750626564514304-0.07416796256406133i
1+0i,-0.05482535081607495-0.04908063995807369i
1+0i,-0.07174493688370165+0.012642776323933659i
1+0i,-0.034052757340366946+0.06357046923048401i
1+0i,0.028638579133502887+0.06538665530773378i
1+0i,0.0683949463899691+0.01771069233986611i
1+0i,0.05560997021152281-0.04238144199375145i
1+0i,0.001037039705158005-0.06917990381377845i
1+0i,-0.05317904265223893-0.04310871683698113i
1+0i,-0.0660440602634388+0.015004911001309938i
1+0i,-0.02870656753473241+0.06053630701805759i
1+0i,0.029526667548104815+0.05932776736755911i
1+0i,0.06417676734129435+0.01330394196561924i
1+0i,0.04956454966432059-0.04176358459361556i
1+0i,-0.00217766119395554-0.06405022174610107i
1+0i,-0.0511147723203718-0.03744227941473634i
1+0i,-0.06032671775928884+0.016850500637300987i
1+0i,-0.02375666923452314+0.057171803389151676i
1+0i,0.02991134898760179+0.05337770405989087i
1+0i,0.05973490004942265+0.009360139088163067i
1+0i,0.043745939820229576-0.040685275681327786i
1+0i,-0.004890709088309072-0.05881608271239734i
1+0i,-0.04866008092698422-0.03210637657525306i
1+0i,-0.05462956731398554+0.018185801022708246i
1+0i,-0.01922069885191309+0.053509652269763675i
1+0i,0.029807495543866285+0.04757046197909215i
1+0i,0.05510524700591786+0.005888502486878628i
1+0i,0.0381834884000704-0.0391690924318625i
1+0i,-0.007101809065065509-0.05351447304529091i
1+0i,-0.04584389042053394-0.027124001150943686i
1+0i,-0.04898849947641287+0.019019420701448603i
1+0i,-0.01511396892708766+0.049583392728225435i
1+0i,0.029232075490539466+0.041938729662838695i
1+0i,0.050323972403561804+0.0028957959698423484i
1+0i,0.03290477258129045-0.03723932985798052i
1+0i,-0.008813108315051596-0.04818204385133199i
1+0i,-0.042696362962090784-0.022516017920362952i
1+0i,-0.043438494096933226+0.019362254677539433i
1+0i,-0.011449431995815338+0.04542725536668994i
1+0i,0.028204054675393636+0.036513764515366136i
1+0i,0.04542734453376708+0.0003863301326712445i
1+0i,0.027935503276077484-0.03492187571268222i
1+0i,-0.0100291566745711-0.04285495861144459i
1+0i,-0.03924875669320849-0.018301100757171916i
1+0i,-0.03801348200347306+0.019227409646578705i
1+0i,-0.008237654196431207+0.04107600740821399i
1+0i,0.026744290883376973+0.031325276590891266i
1+0i,0.040451579249912786-0.001638026122867342i
1+0i,0.023299437746635517-0.03224408021507248i
1+0i,-0.010756857955066649-0.037568744151525155i
1+0i,-0.03553327847800268-0.014495679105557881i
1+0i,-0.03274621215192665+0.01863012109784699i
1+0i,-0.005486798648120402+0.03656479708125617i
1+0i,0.02487542162430879+0.026401319633336088i
1+0i,0.03543268508824097-0.00317782442353305i
1+0i,0.01901830083340322-0.029234621134953037i
1+0i,-0.011005412311899453-0.03235814553026614i
1+0i,-0.031582934204889314-0.01111389392163827i
1+0i,-0.027668124721623145+0.01758766266176055i
1+0i,-0.0032026185958079507+0.0319289979030929i
1+0i,0.022621745821503697+0.02176818973948926i
1+0i,0.03040631062887164-0.004236006261070091i
1+0i,0.01511171503850103-0.025923364786168378i
1+0i,-0.010786249935753722-0.02725698537397704i
1+0i,-0.02743137723970509-0.008167563184331789i
1+0i,-0.022809230602099224+0.016119248104570535i
1+0i,-0.0013884602804675886+0.02720405346112157i
1+0i,0.02000909989811768+0.01745033198245876i
1+0i,0.025407594668324422-0.004817863013757692i
1+0i,0.011597139672397566-0.02234122349140565i
1+0i,-0.010112956381295083-0.022298028168999406i
1+0i,-0.02311275562602757-0.005666157042860144i
1+0i,-0.018197997691357364+0.014245926397823936i
1+0i,-0.00004527545742325813+0.02242532328630157i
1+0i,0.017064728776634737+0.013470255300828944i
1+0i,0.020471019761666306-0.004930986870417673i
1+0i,0.008489819236798396-0.01852001009171162i
1+0i,-0.009001189877601044-0.017512850001287317i
1+0i,-0.018661558630393697-0.003616782631550303i
1+0i,-0.0138612443982195+0.011990470314085823i
1+0i,0.0008283565506601945+0.01762793040607674i
1+0i,0.013817152323604559+0.009848455926439407i
1+0i,0.015630269677118964-0.004585212907414723i
1+0i,0.0058027411812292505-0.01449229008240429i
1+0i,-0.007468590993417193-0.012931714209944123i
1+0i,-0.014112463229782747-0.0020241785460986027i
1+0i,-0.00982404071245135+0.009377259022672767i
1+0i,0.0012361974147586195+0.012846611155062165i
1+0i,0.010296027786413524+0.0066033495902851885i
1+0i,0.010918091288703267-0.003792552601349309i
1+0i,0.003546603134821637-0.010291231963314417i
1+0i,-0.00553468505739361-0.008583453397055999i
1+0i,-0.009500181136189672-0.0008907189390497929i
1+0i,-0.006109617176100805+0.006432155179599229i
1+0i,0.001184309157846367+0.008115567810599628i
1+0i,0.0065320087814902126+0.0037512127117935974i
1+0i,0.0063661614133257395-0.002567119091182513i
1+0i,0.001729789678556225-0.005950456395333424i
1+0i,-0.003220777758991693-0.004495358210120726i
1+0i,-0.00485930694837043-0.00021642715608351714i
1+0i,-0.0027392820581067204+0.0031823770245012987i
1+0i,0.0006810045279951136+0.003468324607016034i
1+0i,0.002556601403848193+0.0013061327418198718i
1+0i,0.002004959077700112-0.0009250445333330752i
1+0i,0.00035835868680513395-0.0015038847570871827i
1+0i,-0.0005498443796563229-0.000693073285837024i
1+0i,-0.0002241680138966921+0.0000010012010914008004i
1+0i,0.000267652998221032-0.00034363398609307285i
1+0i,-0.0002632113633335435-0.0010624123328789093i
1+0i,-0.0015979819637769294-0.0007200322057749733i
1+0i,-0.0021363563222737453+0.0011156100782596105i
1+0i,-0.0005639627694258732+0.00301441230483137i
1+0i,0.002453586873986529+0.002799499284896381i
1+0i,0.004371323424429368-0.00023383406528438536i
1+0i,0.002893938618625385-0.0041163494651800065i
1+0i,-0.0016357078552790738-0.005444890627803285i
1+0i,-0.005898970557764723-0.0023176843350034325i
1+0i,-0.006030060531511242+0.0035349522281232252i
1+0i,-0.001035773001480895+0.007570365741245413i
1+0i,0.0057635569428023965+0.005960288641132027i
1+0i,0.008893815234987217-0.0009140791820513236i
1+0i,0.005124444430203293-0.008105293744899036i
1+0i,-0.0034218036903984786-0.009648442327461348i
1+0i,-0.010313184268028408-0.003479507698313469i
1+0i,-0.009649973203000834+0.006311361906864081i
1+0i,-0.001057980844272599+0.012130057795379812i
1+0i,0.009352802883122294+0.008769135686905391i
1+0i,0.013310657007077412-0.0020306767131708344i
1+0i,0.006946206715431413-0.012279186322466145i
1+0i,-0.005604849763149676-0.013643609180433315i
1+0i,-0.014807183209870466-0.004200480250411533i
1+0i,-0.012971559537736778+0.009421601902195343i
1+0i,-0.0006337814754480578+0.01665986994845494i
1+0i,0.013192889202965335+0.01120786521130807i
1+0i,0.017590037729849232-0.0035724244918054326i
1+0i,0.008348466856194859-0.01660608652729044i
1+0i,-0.0081663192925569-0.017402262022289713i
1+0i,-0.019347417243623974-0.004477876435291941i
1+0i,-0.015972024441670497+0.012840933883130937i
1+0i,0.00023137693659819845+0.021126628546070263i
1+0i,0.017254343024980995+0.013260349361125943i
1+0i,0.02170111902362153-0.005526042893502761i
1+0i,0.009322700471952425-0.02105353982809448i
1+0i,-0.011085905020696826-0.020897713850212617i
1+0i,-0.023900374855136713-0.004311260352670454i
1+0i,-0.01863039887424089+0.016543239786879205i
1+0i,0.0015298355704222088+0.025497747546885982i
1+0i,0.021506792522205425+0.014912562267736717i
1+0i,0.025614163426062892-0.0078762501367359i
1+0i,0.009862637192303354-0.025588725195015847i
1+0i,-0.014341623013349375-0.024104826176490735i
1+0i,-0.02843273081508963-0.003702469586016846i
1+0i,-0.0209276180944167+0.020501147999658565i
1+0i,0.0032517760557369494+0.029741367848515842i
1+0i,0.025919108062460155+0.016152625664805794i
1+0i,0.029300657256806587-0.010605845267486792i
1+0i,0.00996427104051119-0.030178602930064993i
1+0i,-0.017909922615513923-0.027000108280826805i
1+0i,-0.03291149204227522-0.0026555898099937256i
1+0i,-0.022846591542622183+0.024686163806319335i
1+0i,0.005385280092064234+0.033826492661009934i
1+0i,0.03045954548914006+0.01697084536872446i
1+0i,0.032733427606959964-0.013695798456370548i
1+0i,0.009625861440840497-0.03479006237994472i
1+0i,-0.021765802092614688-0.02956180901036869i
1+0i,-0.037304141105276745-0.0011769203301913514i
1+0i,-0.02437226413027799+0.029068803569356403i
1+0i,0.007916397297944784+0.03772311841575109i
1+0i,0.035095890960245915+0.01735973852953867i
1+0i,0.03588675302452456-0.017125348210085163i
1+0i,0.00884792489872893-0.03939006894810062i
1+0i,-0.025882929468167643-0.0317700008066069i
1+0i,-0.04157877680843126+0.0007250692575250534i
1+0i,-0.025491668742844503+0.03361873208568461i
1+0i,0.010829220976146981+0.04140236071694763i
1+0i,0.03979560676385491+0.01731405159620473i
1+0i,0.038736467492895006-0.020872105073837778i
1+0i,0.007633217438733134-0.04394580982796727i
1+0i,-0.030233768050560023-0.033606655669703826i
1+0i,-0.04570425132152009+0.0030397910671020236i
1+0i,-0.026193969797098184+0.038304902559483094i
1+0i,0.014105971450908035+0.04483657486413237i
1+0i,0.044525977526794394+0.01683076897624064i
1+0i,0.04126005732724799-0.024912161377941132i
1+0i,0.005986707920688123-0.04842483788667187i
1+0i,-0.03478970612544105-0.03505571280326189i
1+0i,-0.04965030332821767+0.00575459932815028i
1+0i,-0.026470497728732282+0.043095698621519685i
1+0i,0.01772708660522732+0.04799947049704764i
1+0i,0.04925425623410583+0.0159091124060581i
1+0i,0.04343675064265537-0.029220206560088096i
1+0i,0.003915542389490684-0.052795213137937856i
1+0i,-0.03952119027613729-0.03610313771591767i
1+0i,-0.053387686685921094+0.008854858912221467i
1+0i,-0.026314774322159847+0.047959077819689014i
1+0i,0.02167131921970045+0.050866219938967956i
1+0i,0.053947809479946096+0.014550531084360715i
1+0i,0.04524759907805399-0.033769647574971536i
1+0i,0.0014289996482129662-0.0570256412545565i
1+0i,-0.044397861782505675-0.03673697259031353i
1+0i,-0.05688829410908326+0.012324021663667719i
1+0i,-0.02572252883042315+0.05286271600204635i
1+0i,0.025915840689453226+0.053413559840749206i
1+0i,0.05857426137586802+0.012758682656788405i
1+0i,0.046675551491659535-0.038532733885012264i
1+0i,-0.0014615617222602344-0.06108560858451118i
1+0i,-0.04938869553880131-0.03694737776482077i
1+0i,-0.06012527540952445+0.016143710190021497i
1+0i,-0.024691704869288043+0.05777415201241639i
1+0i,0.030436350672491504+0.055619885755629886i
1+0i,0.06310163554992161+0.010539405175393653i
1+0i,0.04770551937590031-0.04348068651004349i
1+0i,-0.00474276464131871-0.06494551315061917i
1+0i,-0.05446214092348267-0.0367266642087456i
1+0i,-0.06307314985031305+0.020293808739019783i
1+0i,-0.02322245810574412+0.0626609321197108i
1+0i,0.03520719220132737+0.05746533930391449i
1+0i,0.06749849467971193+0.007900680191361243i
1+0i,0.04832443377334801-0.048583830599957294i
1+0i,-0.008399282817199795-0.06857679113130442i
1+0i,-0.05958626404844504-0.03606931690748254i
1+0i,-0.06570791219459207+0.024752560763083954i
1+0i,-0.02131714479712978+0.06749075360537654i
1+0i,0.0402014717701461+0.058931887617036924i
1+0i,0.07173407701437506+0.004852587173535188i
1+0i,0.048521293509295016-0.053811730982578285i
1+0i,-0.012413917728498383-0.0719520383397935i
1+0i,-0.06472889081197765-0.03497200911007181i
1+0i,-0.06800713205709279+0.029496672747373425i
1+0i,-0.018980301272792516+0.07223160693893896i
1+0i,0.04539118389213413+0.06000339478201992i
1+0i,0.07577842935437018+0.0014072494786364943i
1+0i,0.04828720459145239-0.05913333012946348i
1+0i,-0.016767682952069096-0.0750451262405415i
1+0i,-0.06985775017880448-0.033433607427709656i
1+0i,-0.06995004619391797+0.03450142385453643i
1+0i,-0.01621861448546237+0.07685191597934012i
1+0i,0.05074733960594515+0.06066568503987682i
