T_zz
-152803.569855064
589935.387494725
-114392.948306261
-495398.5809726
-237588.25374734
-129506.972625769
-161784.682185614
86014.4113518622
-50362.28690002
-190959.428469025
136698.360445811
-114118.798671327
-184572.018860571
-41325.1488727909
-202894.69177361
412744.111264766
-143438.737967958
-743268.582633018
84659046.7705094
256.148240051272
557.609393424778
104.702449772469
-225.164300462119
-57.1616662783578
-337.38366885207
-114.778047017496
-26.6696875143911
18.8222100171516
-15.3826225349836
3.25936532862991
58.6818851196926
29.1100948845094
18.6186446451099
-1.84816256481109
4.87032994627296
9.77786380331583
8.06109293924862
361.187087505612
-32.5187330360601
-47.8091654777095
-72.630384946402
-46.8552458756779
-71.4774640703203
-17.3988553173187
-7.25166786447039
-27.4154095653812
-7.97257150258323
99.797781945602
78.953079814459
23.5774099250405
-18.5732138381923
-2.64015467258252
-1.10243422985762
-94.9902845435596
40.5532451429068
6.29480674191028
-13.8042701348046
-135.959864950529
-89.3349275311617
-77.1391289906708
-252.637131422053
-46.655669863932
-22.219713476811
293.481427835642
71.3448513895671
44.5290827287306
-10.0689533738423
1.64851699331784
9.62648498196634
-8.3343831768329
187.187993975363
-811.524682150612
39.5896379923457
-42.9799693546374
6.8838337658172
23.7111554157197
1.30376069948329
9.12508117708079
22.2519749771212
19.3172517610324
12.2156404764086
4.176330529899
8.46131751651339
18.2206868454311
41.9156118146739
29.632353640776
245.79223377179
-42.0230376448895
18.8111127844295
39.1521707570614
10.0173295075202
12.9873339795035
14.2475023031783
10.2453428196039
10.0156561345801
10.269337865287
8.91284752469961
13.930701473963
33.1416529902333
94.8508222354026
217.072386472545
27.0789316190171
23.8889519283811
29.97687723999
17.8531460888255
3.10474456190953
2.19446746175274
8.04759446612579
30.215953633407
15.371546368782
24.1214103617729
36.0833657526725
-84.0221795068357
70.0674313215141
160.698992979639
22.9130001978767
31.8226542145526
6.15426962931028
7.3243172156693
13.3390659362485
15.5266643028808
13.1158148065656
14.8586995460632
30.6613897118429
170.002711951317
-1.92816741460336
153.727475568267
47.3333965743023
-25.834336154692
-9.81191720737657
3.27879635395018
52.936881312857
23.2527555770159
20.5243341102393
-20.6365014647844
-911.971958874071
177.500765981365
115.267261932659
-39.0818163848055
-4.99081675923949
-1.51080211961218
28.3435241977711
21.8097503934819
13.4556176403912
9.6352976761382
-78.1329611384304
68.2581381652056
-32.2262838533627
17.58433331089
53.0306872467616
12.3394274293315
23.4940441725276
22.819741964741
35.9010187671109
-95.569414136306
-94.7147145629064
-50.5183009390212
-68.1660963669557
219.94872195374
59.882691522407
8.62841852300285
-33.9243898226364
-178.294839117504
-51.9959428502378
-310.177029623049
73.2008117236682
172.364314672287
49.2157548140255
22.6420007724431
526.002294219884
315.902750107139
-38.4442338792617
-33.6811748235225
7.62095027117829
-3.60670018860387
181.903458818249
-91.4993595074329
-145.626297611935
-196.547669926514
-20.988159202357
-37.9983804017944
-135.137595814061
43.5311373914374
22.6237616787221
105.591491644717
-695.087832943431
-37.0019228275891
226.071827308138
24.3578691310533
83.1979520280937
