x,y,z,w
1,0,0,9.08051076430816e-05
-1,0,0,9.08051076430816e-05
0,1,0,9.08051076430816e-05
0,-1,0,9.08051076430816e-05
0,0,1,9.08051076430816e-05
0,0,-1,9.08051076430816e-05
0.577350269189626,0.577350269189626,0.577350269189626,0.000208482436198779
-0.577350269189626,0.577350269189626,0.577350269189626,0.000208482436198779
0.577350269189626,-0.577350269189626,0.577350269189626,0.000208482436198779
0.577350269189626,0.577350269189626,-0.577350269189626,0.000208482436198779
-0.577350269189626,-0.577350269189626,0.577350269189626,0.000208482436198779
0.577350269189626,-0.577350269189626,-0.577350269189626,0.000208482436198779
-0.577350269189626,0.577350269189626,-0.577350269189626,0.000208482436198779
-0.577350269189626,-0.577350269189626,-0.577350269189626,0.000208482436198779
0.0230326168626145,0.0230326168626145,0.999469357769872,5.01110565723961e-05
-0.0230326168626145,0.0230326168626145,0.999469357769872,5.01110565723961e-05
0.0230326168626145,-0.0230326168626145,0.999469357769872,5.01110565723961e-05
0.0230326168626145,0.0230326168626145,-0.999469357769872,5.01110565723961e-05
-0.0230326168626145,-0.0230326168626145,0.999469357769872,5.01110565723961e-05
-0.0230326168626145,0.0230326168626145,-0.999469357769872,5.01110565723961e-05
0.0230326168626145,-0.0230326168626145,-0.999469357769872,5.01110565723961e-05
-0.0230326168626145,-0.0230326168626145,-0.999469357769872,5.01110565723961e-05
-0.0230326168626145,0.999469357769872,0.0230326168626145,5.01110565723961e-05
0.0230326168626145,-0.999469357769872,0.0230326168626145,5.01110565723961e-05
0.0230326168626145,0.999469357769872,-0.0230326168626145,5.01110565723961e-05
-0.0230326168626145,-0.999469357769872,0.0230326168626145,5.01110565723961e-05
-0.0230326168626145,0.999469357769872,-0.0230326168626145,5.01110565723961e-05
0.0230326168626145,-0.999469357769872,-0.0230326168626145,5.01110565723961e-05
-0.0230326168626145,-0.999469357769872,-0.0230326168626145,5.01110565723961e-05
0.0230326168626145,0.999469357769872,0.0230326168626145,5.01110565723961e-05
0.999469357769872,0.0230326168626145,0.0230326168626145,5.01110565723961e-05
-0.999469357769872,0.0230326168626145,0.0230326168626145,5.01110565723961e-05
0.999469357769872,-0.0230326168626145,0.0230326168626145,5.01110565723961e-05
0.999469357769872,0.0230326168626145,-0.0230326168626145,5.01110565723961e-05
-0.999469357769872,-0.0230326168626145,0.0230326168626145,5.01110565723961e-05
-0.999469357769872,0.0230326168626145,-0.0230326168626145,5.01110565723961e-05
0.999469357769872,-0.0230326168626145,-0.0230326168626145,5.01110565723961e-05
-0.999469357769872,-0.0230326168626145,-0.0230326168626145,5.01110565723961e-05
0.0375720862016239,0.0375720862016239,0.998587340535076,5.94252040968385e-05
-0.0375720862016239,0.0375720862016239,0.998587340535076,5.94252040968385e-05
0.0375720862016239,-0.0375720862016239,0.998587340535076,5.94252040968385e-05
0.0375720862016239,0.0375720862016239,-0.998587340535076,5.94252040968385e-05
-0.0375720862016239,-0.0375720862016239,0.998587340535076,5.94252040968385e-05
-0.0375720862016239,0.0375720862016239,-0.998587340535076,5.94252040968385e-05
0.0375720862016239,-0.0375720862016239,-0.998587340535076,5.94252040968385e-05
-0.0375720862016239,-0.0375720862016239,-0.998587340535076,5.94252040968385e-05
-0.0375720862016239,0.998587340535076,0.0375720862016239,5.94252040968385e-05
0.0375720862016239,-0.998587340535076,0.0375720862016239,5.94252040968385e-05
0.0375720862016239,0.998587340535076,-0.0375720862016239,5.94252040968385e-05
-0.0375720862016239,-0.998587340535076,0.0375720862016239,5.94252040968385e-05
-0.0375720862016239,0.998587340535076,-0.0375720862016239,5.94252040968385e-05
0.0375720862016239,-0.998587340535076,-0.0375720862016239,5.94252040968385e-05
-0.0375720862016239,-0.998587340535076,-0.0375720862016239,5.94252040968385e-05
0.0375720862016239,0.998587340535076,0.0375720862016239,5.94252040968385e-05
0.998587340535076,0.0375720862016239,0.0375720862016239,5.94252040968385e-05
-0.998587340535076,0.0375720862016239,0.0375720862016239,5.94252040968385e-05
0.998587340535076,-0.0375720862016239,0.0375720862016239,5.94252040968385e-05
0.998587340535076,0.0375720862016239,-0.0375720862016239,5.94252040968385e-05
-0.998587340535076,-0.0375720862016239,0.0375720862016239,5.94252040968385e-05
-0.998587340535076,0.0375720862016239,-0.0375720862016239,5.94252040968385e-05
0.998587340535076,-0.0375720862016239,-0.0375720862016239,5.94252040968385e-05
-0.998587340535076,-0.0375720862016239,-0.0375720862016239,5.94252040968385e-05
0.0582191203382185,0.0582191203382185,0.996604770234464,9.56439482610972e-05
-0.0582191203382185,0.0582191203382185,0.996604770234464,9.56439482610972e-05
0.0582191203382185,-0.0582191203382185,0.996604770234464,9.56439482610972e-05
0.0582191203382185,0.0582191203382185,-0.996604770234464,9.56439482610972e-05
-0.0582191203382185,-0.0582191203382185,0.996604770234464,9.56439482610972e-05
-0.0582191203382185,0.0582191203382185,-0.996604770234464,9.56439482610972e-05
0.0582191203382185,-0.0582191203382185,-0.996604770234464,9.56439482610972e-05
-0.0582191203382185,-0.0582191203382185,-0.996604770234464,9.56439482610972e-05
-0.0582191203382185,0.996604770234464,0.0582191203382185,9.56439482610972e-05
0.0582191203382185,-0.996604770234464,0.0582191203382185,9.56439482610972e-05
0.0582191203382185,0.996604770234464,-0.0582191203382185,9.56439482610972e-05
-0.0582191203382185,-0.996604770234464,0.0582191203382185,9.56439482610972e-05
-0.0582191203382185,0.996604770234464,-0.0582191203382185,9.56439482610972e-05
0.0582191203382185,-0.996604770234464,-0.0582191203382185,9.56439482610972e-05
-0.0582191203382185,-0.996604770234464,-0.0582191203382185,9.56439482610972e-05
0.0582191203382185,0.996604770234464,0.0582191203382185,9.56439482610972e-05
0.996604770234464,0.0582191203382185,0.0582191203382185,9.56439482610972e-05
-0.996604770234464,0.0582191203382185,0.0582191203382185,9.56439482610972e-05
0.996604770234464,-0.0582191203382185,0.0582191203382185,9.56439482610972e-05
0.996604770234464,0.0582191203382185,-0.0582191203382185,9.56439482610972e-05
-0.996604770234464,-0.0582191203382185,0.0582191203382185,9.56439482610972e-05
-0.996604770234464,0.0582191203382185,-0.0582191203382185,9.56439482610972e-05
0.996604770234464,-0.0582191203382185,-0.0582191203382185,9.56439482610972e-05
-0.996604770234464,-0.0582191203382185,-0.0582191203382185,9.56439482610972e-05
0.0840312752919487,0.0840312752919487,0.992913636498974,0.000118553065712634
-0.0840312752919487,0.0840312752919487,0.992913636498974,0.000118553065712634
0.0840312752919487,-0.0840312752919487,0.992913636498974,0.000118553065712634
0.0840312752919487,0.0840312752919487,-0.992913636498974,0.000118553065712634
-0.0840312752919487,-0.0840312752919487,0.992913636498974,0.000118553065712634
-0.0840312752919487,0.0840312752919487,-0.992913636498974,0.000118553065712634
0.0840312752919487,-0.0840312752919487,-0.992913636498974,0.000118553065712634
-0.0840312752919487,-0.0840312752919487,-0.992913636498974,0.000118553065712634
-0.0840312752919487,0.992913636498974,0.0840312752919487,0.000118553065712634
0.0840312752919487,-0.992913636498974,0.0840312752919487,0.000118553065712634
0.0840312752919487,0.992913636498974,-0.0840312752919487,0.000118553065712634
-0.0840312752919487,-0.992913636498974,0.0840312752919487,0.000118553065712634
-0.0840312752919487,0.992913636498974,-0.0840312752919487,0.000118553065712634
0.0840312752919487,-0.992913636498974,-0.0840312752919487,0.000118553065712634
-0.0840312752919487,-0.992913636498974,-0.0840312752919487,0.000118553065712634
0.0840312752919487,0.992913636498974,0.0840312752919487,0.000118553065712634
0.992913636498974,0.0840312752919487,0.0840312752919487,0.000118553065712634
-0.992913636498974,0.0840312752919487,0.0840312752919487,0.000118553065712634
0.992913636498974,-0.0840312752919487,0.0840312752919487,0.000118553065712634
0.992913636498974,0.0840312752919487,-0.0840312752919487,0.000118553065712634
-0.992913636498974,-0.0840312752919487,0.0840312752919487,0.000118553065712634
-0.992913636498974,0.0840312752919487,-0.0840312752919487,0.000118553065712634
0.992913636498974,-0.0840312752919487,-0.0840312752919487,0.000118553065712634
-0.992913636498974,-0.0840312752919487,-0.0840312752919487,0.000118553065712634
0.112292779806058,0.112292779806058,0.987309811156993,0.000136451011423033
-0.112292779806058,0.112292779806058,0.987309811156993,0.000136451011423033
0.112292779806058,-0.112292779806058,0.987309811156993,0.000136451011423033
0.112292779806058,0.112292779806058,-0.987309811156993,0.000136451011423033
-0.112292779806058,-0.112292779806058,0.987309811156993,0.000136451011423033
-0.112292779806058,0.112292779806058,-0.987309811156993,0.000136451011423033
0.112292779806058,-0.112292779806058,-0.987309811156993,0.000136451011423033
-0.112292779806058,-0.112292779806058,-0.987309811156993,0.000136451011423033
-0.112292779806058,0.987309811156993,0.112292779806058,0.000136451011423033
0.112292779806058,-0.987309811156993,0.112292779806058,0.000136451011423033
0.112292779806058,0.987309811156993,-0.112292779806058,0.000136451011423033
-0.112292779806058,-0.987309811156993,0.112292779806058,0.000136451011423033
-0.112292779806058,0.987309811156993,-0.112292779806058,0.000136451011423033
0.112292779806058,-0.987309811156993,-0.112292779806058,0.000136451011423033
-0.112292779806058,-0.987309811156993,-0.112292779806058,0.000136451011423033
0.112292779806058,0.987309811156993,0.112292779806058,0.000136451011423033
0.987309811156993,0.112292779806058,0.112292779806058,0.000136451011423033
-0.987309811156993,0.112292779806058,0.112292779806058,0.000136451011423033
0.987309811156993,-0.112292779806058,0.112292779806058,0.000136451011423033
0.987309811156993,0.112292779806058,-0.112292779806058,0.000136451011423033
-0.987309811156993,-0.112292779806058,0.112292779806058,0.000136451011423033
-0.987309811156993,0.112292779806058,-0.112292779806058,0.000136451011423033
0.987309811156993,-0.112292779806058,-0.112292779806058,0.000136451011423033
-0.987309811156993,-0.112292779806058,-0.112292779806058,0.000136451011423033
0.142012531919299,0.142012531919299,0.9796248677712,0.000150582882560541
-0.142012531919299,0.142012531919299,0.9796248677712,0.000150582882560541
0.142012531919299,-0.142012531919299,0.9796248677712,0.000150582882560541
0.142012531919299,0.142012531919299,-0.9796248677712,0.000150582882560541
-0.142012531919299,-0.142012531919299,0.9796248677712,0.000150582882560541
-0.142012531919299,0.142012531919299,-0.9796248677712,0.000150582882560541
0.142012531919299,-0.142012531919299,-0.9796248677712,0.000150582882560541
-0.142012531919299,-0.142012531919299,-0.9796248677712,0.000150582882560541
-0.142012531919299,0.9796248677712,0.142012531919299,0.000150582882560541
0.142012531919299,-0.9796248677712,0.142012531919299,0.000150582882560541
0.142012531919299,0.9796248677712,-0.142012531919299,0.000150582882560541
-0.142012531919299,-0.9796248677712,0.142012531919299,0.000150582882560541
-0.142012531919299,0.9796248677712,-0.142012531919299,0.000150582882560541
0.142012531919299,-0.9796248677712,-0.142012531919299,0.000150582882560541
-0.142012531919299,-0.9796248677712,-0.142012531919299,0.000150582882560541
0.142012531919299,0.9796248677712,0.142012531919299,0.000150582882560541
0.9796248677712,0.142012531919299,0.142012531919299,0.000150582882560541
-0.9796248677712,0.142012531919299,0.142012531919299,0.000150582882560541
0.9796248677712,-0.142012531919299,0.142012531919299,0.000150582882560541
0.9796248677712,0.142012531919299,-0.142012531919299,0.000150582882560541
-0.9796248677712,-0.142012531919299,0.142012531919299,0.000150582882560541
