x,y,z,w
1,0,0,6.30904943742098e-05
-1,0,0,6.30904943742098e-05
0,1,0,6.30904943742098e-05
0,-1,0,6.30904943742098e-05
0,0,1,6.30904943742098e-05
0,0,-1,6.30904943742098e-05
0,0.707106781186548,0.707106781186548,0.000639828770557175
0,-0.707106781186548,0.707106781186548,0.000639828770557175
0,0.707106781186548,-0.707106781186548,0.000639828770557175
0,-0.707106781186548,-0.707106781186548,0.000639828770557175
0.707106781186548,0,0.707106781186548,0.000639828770557175
0.707106781186548,0,-0.707106781186548,0.000639828770557175
-0.707106781186548,0,0.707106781186548,0.000639828770557175
-0.707106781186548,0,-0.707106781186548,0.000639828770557175
0.707106781186548,0.707106781186548,0,0.000639828770557175
-0.707106781186548,0.707106781186548,0,0.000639828770557175
0.707106781186548,-0.707106781186548,0,0.000639828770557175
-0.707106781186548,-0.707106781186548,0,0.000639828770557175
0.577350269189626,0.577350269189626,0.577350269189626,0.000635718507353073
-0.577350269189626,0.577350269189626,0.577350269189626,0.000635718507353073
0.577350269189626,-0.577350269189626,0.577350269189626,0.000635718507353073
0.577350269189626,0.577350269189626,-0.577350269189626,0.000635718507353073
-0.577350269189626,-0.577350269189626,0.577350269189626,0.000635718507353073
0.577350269189626,-0.577350269189626,-0.577350269189626,0.000635718507353073
-0.577350269189626,0.577350269189626,-0.577350269189626,0.000635718507353073
-0.577350269189626,-0.577350269189626,-0.577350269189626,0.000635718507353073
0.0286092312619466,0.0286092312619466,0.999181176650762,0.000222120716218817
-0.0286092312619466,0.0286092312619466,0.999181176650762,0.000222120716218817
0.0286092312619466,-0.0286092312619466,0.999181176650762,0.000222120716218817
0.0286092312619466,0.0286092312619466,-0.999181176650762,0.000222120716218817
-0.0286092312619466,-0.0286092312619466,0.999181176650762,0.000222120716218817
-0.0286092312619466,0.0286092312619466,-0.999181176650762,0.000222120716218817
0.0286092312619466,-0.0286092312619466,-0.999181176650762,0.000222120716218817
-0.0286092312619466,-0.0286092312619466,-0.999181176650762,0.000222120716218817
-0.0286092312619466,0.999181176650762,0.0286092312619466,0.000222120716218817
0.0286092312619466,-0.999181176650762,0.0286092312619466,0.000222120716218817
0.0286092312619466,0.999181176650762,-0.0286092312619466,0.000222120716218817
-0.0286092312619466,-0.999181176650762,0.0286092312619466,0.000222120716218817
-0.0286092312619466,0.999181176650762,-0.0286092312619466,0.000222120716218817
0.0286092312619466,-0.999181176650762,-0.0286092312619466,0.000222120716218817
-0.0286092312619466,-0.999181176650762,-0.0286092312619466,0.000222120716218817
0.0286092312619466,0.999181176650762,0.0286092312619466,0.000222120716218817
0.999181176650762,0.0286092312619466,0.0286092312619466,0.000222120716218817
-0.999181176650762,0.0286092312619466,0.0286092312619466,0.000222120716218817
0.999181176650762,-0.0286092312619466,0.0286092312619466,0.000222120716218817
0.999181176650762,0.0286092312619466,-0.0286092312619466,0.000222120716218817
-0.999181176650762,-0.0286092312619466,0.0286092312619466,0.000222120716218817
-0.999181176650762,0.0286092312619466,-0.0286092312619466,0.000222120716218817
0.999181176650762,-0.0286092312619466,-0.0286092312619466,0.000222120716218817
-0.999181176650762,-0.0286092312619466,-0.0286092312619466,0.000222120716218817
0.0714255676771152,0.0714255676771152,0.994885308246133,0.000347578402228685
-0.0714255676771152,0.0714255676771152,0.994885308246133,0.000347578402228685
0.0714255676771152,-0.0714255676771152,0.994885308246133,0.000347578402228685
0.0714255676771152,0.0714255676771152,-0.994885308246133,0.000347578402228685
-0.0714255676771152,-0.0714255676771152,0.994885308246133,0.000347578402228685
-0.0714255676771152,0.0714255676771152,-0.994885308246133,0.000347578402228685
0.0714255676771152,-0.0714255676771152,-0.994885308246133,0.000347578402228685
-0.0714255676771152,-0.0714255676771152,-0.994885308246133,0.000347578402228685
-0.0714255676771152,0.994885308246133,0.0714255676771152,0.000347578402228685
0.0714255676771152,-0.994885308246133,0.0714255676771152,0.000347578402228685
0.0714255676771152,0.994885308246133,-0.0714255676771152,0.000347578402228685
-0.0714255676771152,-0.994885308246133,0.0714255676771152,0.000347578402228685
-0.0714255676771152,0.994885308246133,-0.0714255676771152,0.000347578402228685
0.0714255676771152,-0.994885308246133,-0.0714255676771152,0.000347578402228685
