T_zz
-995423.407774696
3843074.44089091
-745201.296909618
-3227223.97222941
-1547744.65947844
-843660.080350241
-1053929.95608481
560332.186916951
-328080.026513094
-1243985.89125662
890507.64927318
-743415.376828661
-1202375.75711295
-269208.504466016
-1321736.95743005
2688779.78547107
-934417.157206451
-4841948.03902945
84659046.7705094
10870.2635451911
23663.4890038214
4443.29901554685
-9555.38592223746
-2425.79209993259
-14317.6833677693
-4870.8810961683
-1131.79201188848
798.765524793062
-652.798398841221
138.318967583668
2490.30622444254
1235.35653868555
790.12674108592
-78.4312012053315
206.684106271534
414.947049527853
52.5131749970662
15327.8384013886
-1380.01025572898
-2028.89634734296
-3082.24419421362
-1988.41448624202
-3033.31723782597
-738.362061929633
-307.741879519483
-1163.43851168134
-338.335150569891
4235.15769913962
3350.56288154034
1000.56381237245
-788.198776075637
-112.041281584816
-46.7844347374527
-618.804605386675
1720.9740040685
267.135187955669
-585.817237644501
-5769.78222955977
-3791.1414338037
-3273.58353743613
-10721.2612482096
-1979.94500058581
-942.946714540077
12454.5867094533
3027.68950136785
1889.69818644872
-427.30013204853
69.9587636147882
408.522926984985
-54.293496620872
7943.77047681664
-34438.9919159266
1680.08102866281
-1823.95785329475
292.131959293337
1006.23962233067
55.3282052627387
387.244656634283
944.315808509508
819.773805860223
518.399936401224
177.232580254085
359.076257270523
773.238449518871
273.055015606635
1257.5198388053
10430.7816361563
-1783.3481661947
798.294587166134
1661.5160596473
425.109349742037
551.148596915444
604.626855391492
434.785640290297
425.038336156839
435.803927475492
378.238013707203
591.182654079716
215.897947869385
4025.22162545609
9211.98618763814
1149.1592648148
1013.78484282353
1272.14052220428
757.640977964498
131.75726533081
93.1274782361341
341.518929562422
1282.28630108355
652.328355222504
1023.64977273195
235.061438260735
-3565.68225765611
2973.47912383462
6819.64632974183
972.367995626595
1350.47048517855
261.171159268467
310.824928592009
566.07518421629
658.911155962819
556.600988274406
630.564473026199
199.74052349052
7214.47190868116
-81.8263984628308
6523.79330511698
2008.7059553824
-1096.34187789207
-416.392187221078
139.143569642782
2246.50323974927
986.786328196047
870.999233971699
-134.434402495358
-38701.7124802459
7532.66977475431
4891.64210181483
-1658.53040349825
-211.79725251218
-64.1145033888598
1202.82527714265
925.548950031939
571.021334697039
62.7681726075017
-3315.75918292824
2896.697438996
-1367.5994748122
746.233264447165
2250.48411903793
523.653131978359
997.025987165154
968.410359330749
233.873557258103
-4055.71679240588
-4019.44557065961
-2143.86499377281
-2892.79142502553
9334.05036703173
2541.26531774588
366.16758836397
-220.997007831403
-7566.3681685526
-2206.57226436396
-13163.1045249118
3106.45161957354
7314.69217160724
2088.588331885
147.499024984302
22322.1661113142
13406.0891756582
-1631.47306410104
-1429.3412547752
323.413262163822
-23.4954837505894
7719.50858120432
-3882.99428433665
-6180.00043191904
-8340.97072408844
-136.725241275086
-1612.55220482971
-5734.88727101274
1847.34798791563
147.380208252181
4481.02763492796
-29497.7155792226
-241.045285461532
9593.89899571626
158.676875936611
541.984647389023
